"obs_site","ant","tag_id","run","filename","rel_site","subbasin","subbasin_name","rel_date","etype","date","count","rtype","length","transported","year","mindate","maxdate"
"JSFMC",NA,"3DD.007760A3A7","Summer","JDI16262.MJA","JSFMC",17070201,"Upper John Day",2016-09-18,"Recapture",2016-09-19 13:20:00,1,"W",77,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760A599","Summer","JDI16177.BJA","BRIDGC",17070204,"Lower John Day",2016-06-25,"Recapture",2016-09-16 07:58:00,1,"W",176,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760AB7F","Summer","JDI16177.BJA","BRIDGC",17070204,"Lower John Day",2016-06-25,"Recapture",2016-06-26 07:47:00,1,"W",167,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760AB95","Summer","JDI16264.BFA","BRIDGC",17070204,"Lower John Day",2016-09-20,"Recapture",2016-09-21 08:17:00,1,"W",76,FALSE,NA,NA,NA
"BR3","Downstream","3DD.007760AC9F","Summer","JDI16271.BFA","BRIDGC",17070204,"Lower John Day",2016-09-27,"Observation",2017-06-09 22:37:01,2,"W",126,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760AC9F","Summer","JDI16271.BFA","BRIDGC",17070204,"Lower John Day",2016-09-27,"Observation",2017-06-11 23:45:17,1,"W",126,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760AFC3","Summer","JDI16261.BGB","BRIDGC",17070204,"Lower John Day",2016-09-17,"Observation",2017-03-13 14:07:51,1,"W",72,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.007760B0A2","Summer","JDI16262.MFA","JSFMC",17070201,"Upper John Day",2016-09-18,"Recapture",2016-09-19 07:54:00,1,"W",161,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760B0FC","Summer","JDI16258.BFA","BRIDGC",17070204,"Lower John Day",2016-09-14,"Recapture",2017-06-27 07:59:00,1,"W",72,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007760B348","Summer","JDI16260.BFA","BRIDGC",17070204,"Lower John Day",2016-09-16,"Observation",2017-04-28 21:00:12,1,"W",151,FALSE,NA,NA,NA
"BR1","Upstream","3DD.007760B348","Summer","JDI16260.BFA","BRIDGC",17070204,"Lower John Day",2016-09-16,"Observation",2017-04-30 05:58:47,1,"W",151,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.007760B348","Summer","JDI16260.BFA","BRIDGC",17070204,"Lower John Day",2016-09-16,"Observation",2017-05-24 06:58:47,1,"W",151,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760B38D","Summer","JDI16258.BFA","BRIDGC",17070204,"Lower John Day",2016-09-14,"Observation",2017-05-04 19:14:08,1,"W",121,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.007760B38D","Summer","JDI16258.BFA","BRIDGC",17070204,"Lower John Day",2016-09-14,"Recovery",2017-09-24 23:00:00,1,"W",121,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.007760B4DB","Summer","JDI16262.MFA","JSFMC",17070201,"Upper John Day",2016-09-18,"Recapture",2016-09-19 07:54:00,1,"W",92,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760B4E8","Summer","JDI16178.BFA","BRIDGC",17070204,"Lower John Day",2016-06-26,"Recapture",2016-06-27 07:28:00,1,"W",118,FALSE,NA,NA,NA
"BR1","Upstream","3DD.007760B4E8","Summer","JDI16178.BFA","BRIDGC",17070204,"Lower John Day",2016-06-26,"Observation",2017-05-05 02:02:28,1,"W",118,FALSE,NA,NA,NA
"JDJ","FULL FLOW BYPASS","3DD.007760B544","Summer","JDI16262.MFA","JSFMC",17070201,"Upper John Day",2016-09-18,"Observation",2017-06-04 00:03:24,1,"W",80,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.007760B670","Summer","JDI16273.GGA","GABLEC",17070204,"Lower John Day",2016-09-29,"Recapture",2017-07-11 11:43:00,1,"W",84,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007760B670","Summer","JDI16273.GGA","GABLEC",17070204,"Lower John Day",2016-09-29,"Observation",2017-10-06 21:29:22,1,"W",84,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760B670","Summer","JDI16273.GGA","GABLEC",17070204,"Lower John Day",2016-09-29,"Observation",2018-04-13 05:52:51,1,"W",84,FALSE,NA,NA,NA
"BR0","Downstream","3DD.007760B670","Summer","JDI16273.GGA","GABLEC",17070204,"Lower John Day",2016-09-29,"Observation",2018-04-23 21:07:55,1,"W",84,FALSE,NA,NA,NA
"BR1","Upstream","3DD.007760C172","Summer","JDI16258.BFA","BRIDGC",17070204,"Lower John Day",2016-09-14,"Observation",2017-03-27 01:05:04,1,"W",74,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007760C2C6","Summer","JDI16180.GFA","GABLEC",17070204,"Lower John Day",2016-06-28,"Observation",2017-05-18 08:07:20,1,"W",166,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007760CA09","Summer","JDI16273.GGA","GABLEC",17070204,"Lower John Day",2016-09-29,"Observation",2016-10-07 09:14:01,1,"W",115,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760CA09","Summer","JDI16273.GGA","GABLEC",17070204,"Lower John Day",2016-09-29,"Observation",2017-04-29 17:44:10,1,"W",115,FALSE,NA,NA,NA
"JD1","Upstream Array","3DD.007760CA09","Summer","JDI16273.GGA","GABLEC",17070204,"Lower John Day",2016-09-29,"Observation",2017-05-13 23:12:55,1,"W",115,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.007760CA09","Summer","JDI16273.GGA","GABLEC",17070204,"Lower John Day",2016-09-29,"Observation",2017-05-15 08:04:54,3,"W",115,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760CA21","Summer","JDI16258.BFB","BRIDGC",17070204,"Lower John Day",2016-09-14,"Recapture",2017-01-24 14:31:00,1,"W",142,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760CA34","Summer","JDI16258.BFA","BRIDGC",17070204,"Lower John Day",2016-09-14,"Observation",2017-04-30 16:37:33,1,"W",112,FALSE,NA,NA,NA
"BR0","Downstream","3DD.007760CA34","Summer","JDI16258.BFA","BRIDGC",17070204,"Lower John Day",2016-09-14,"Observation",2017-05-20 21:28:45,1,"W",112,FALSE,NA,NA,NA
"JDJ","FULL FLOW BYPASS","3DD.007760CA34","Summer","JDI16258.BFA","BRIDGC",17070204,"Lower John Day",2016-09-14,"Observation",2017-05-25 02:32:40,1,"W",112,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.007760CA34","Summer","JDI16258.BFA","BRIDGC",17070204,"Lower John Day",2016-09-14,"Observation",2017-05-26 06:15:37,2,"W",112,FALSE,NA,NA,NA
"ESANIS",NA,"3DD.007760CA34","Summer","JDI16258.BFA","BRIDGC",17070204,"Lower John Day",2016-09-14,"Recovery",2017-09-10 23:00:00,1,"W",112,FALSE,NA,NA,NA
"BR3","Downstream","3DD.007760CFB4","Summer","JDI16272.BFA","BRIDGC",17070204,"Lower John Day",2016-09-28,"Observation",2017-02-25 19:26:46,1,"W",79,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007760CFB4","Summer","JDI16272.BFA","BRIDGC",17070204,"Lower John Day",2016-09-28,"Observation",2017-03-02 18:42:31,1,"W",79,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760CFB4","Summer","JDI16272.BFA","BRIDGC",17070204,"Lower John Day",2016-09-28,"Observation",2017-03-10 06:17:13,1,"W",79,FALSE,NA,NA,NA
"BR0","Downstream","3DD.007760CFB4","Summer","JDI16272.BFA","BRIDGC",17070204,"Lower John Day",2016-09-28,"Observation",2017-05-25 22:16:59,1,"W",79,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007760D455","Summer","JDI16261.BGA","BRIDGC",17070204,"Lower John Day",2016-09-17,"Observation",2017-04-19 17:48:35,1,"W",144,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760D455","Summer","JDI16261.BGA","BRIDGC",17070204,"Lower John Day",2016-09-17,"Observation",2017-04-22 05:22:13,1,"W",144,FALSE,NA,NA,NA
"JDJ","FULL FLOW BYPASS","3DD.007760D455","Summer","JDI16261.BGA","BRIDGC",17070204,"Lower John Day",2016-09-17,"Observation",2017-05-12 21:11:52,1,"W",144,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760D567","Summer","JDI16258.BFB","BRIDGC",17070204,"Lower John Day",2016-09-14,"Recapture",2016-09-15 10:41:00,1,"W",80,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760D567","Summer","JDI16258.BFB","BRIDGC",17070204,"Lower John Day",2016-09-14,"Observation",2018-04-08 19:15:47,1,"W",80,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760D5A5","Summer","JDI16179.BGA","BRIDGC",17070204,"Lower John Day",2016-06-27,"Recapture",2016-09-14 15:18:00,1,"W",134,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760D5A5","Summer","JDI16179.BGA","BRIDGC",17070204,"Lower John Day",2016-06-27,"Observation",2017-04-09 03:27:17,1,"W",134,FALSE,NA,NA,NA
"BR0","Downstream","3DD.007760D5A5","Summer","JDI16179.BGA","BRIDGC",17070204,"Lower John Day",2016-06-27,"Observation",2017-04-10 19:53:42,1,"W",134,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760D6B6","Summer","JDI16177.BJA","BRIDGC",17070204,"Lower John Day",2016-06-25,"Recapture",2016-09-16 07:58:00,1,"W",125,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007760D6B6","Summer","JDI16177.BJA","BRIDGC",17070204,"Lower John Day",2016-06-25,"Observation",2017-04-28 20:25:19,1,"W",125,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760D6B6","Summer","JDI16177.BJA","BRIDGC",17070204,"Lower John Day",2016-06-25,"Observation",2017-05-01 11:41:18,1,"W",125,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760DC03","Summer","JDI16271.BFA","BRIDGC",17070204,"Lower John Day",2016-09-27,"Recapture",2017-07-19 10:06:00,1,"W",97,FALSE,NA,NA,NA
"BR3","Downstream","3DD.007760DC42","Summer","JDI16265.BGA","BRIDGC",17070204,"Lower John Day",2016-09-21,"Observation",2016-11-26 01:58:37,1,"W",75,FALSE,NA,NA,NA
"JDARSF",NA,"3DD.007760E093","Summer","JDI16262.MFB","JSFMC",17070201,"Upper John Day",2016-09-18,"Recapture",2017-02-28 09:30:43,1,"W",102,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760E0B2","Summer","JDI16259.BGB","BRIDGC",17070204,"Lower John Day",2016-09-15,"Observation",2017-03-09 15:21:43,1,"W",74,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.007760E120","Summer","JDI16262.MFA","JSFMC",17070201,"Upper John Day",2016-09-18,"Recapture",2016-09-19 07:54:00,1,"W",72,FALSE,NA,NA,NA
"BR3","Downstream","3DD.007760E25B","Summer","JDI16272.BFA","BRIDGC",17070204,"Lower John Day",2016-09-28,"Observation",2017-02-07 00:36:48,1,"W",89,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007760E25B","Summer","JDI16272.BFA","BRIDGC",17070204,"Lower John Day",2016-09-28,"Observation",2017-02-11 21:17:02,1,"W",89,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760E284","Summer","JDI16261.BGB","BRIDGC",17070204,"Lower John Day",2016-09-17,"Recapture",2017-01-22 11:47:00,1,"W",182,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007760E2DD","Summer","JDI16261.BGA","BRIDGC",17070204,"Lower John Day",2016-09-17,"Observation",2017-02-08 02:10:31,1,"W",84,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760E2DD","Summer","JDI16261.BGA","BRIDGC",17070204,"Lower John Day",2016-09-17,"Observation",2017-05-19 17:26:44,1,"W",84,FALSE,NA,NA,NA
"B2J","RIVER EXIT","3DD.007760E2DD","Summer","JDI16261.BGA","BRIDGC",17070204,"Lower John Day",2016-09-17,"Observation",2017-05-26 23:40:54,2,"W",84,FALSE,NA,NA,NA
"BR3","Downstream","3DD.007760E337","Summer","JDI16179.BJA","BRIDGC",17070204,"Lower John Day",2016-06-27,"Observation",2017-05-06 16:43:49,1,"W",159,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760E35C","Summer","JDI16260.BFA","BRIDGC",17070204,"Lower John Day",2016-09-16,"Recapture",2016-09-17 06:46:00,1,"W",85,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760E8F9","Summer","JDI16258.BFA","BRIDGC",17070204,"Lower John Day",2016-09-14,"Recapture",2016-09-15 14:23:00,1,"W",73,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760E94E","Summer","JDI16265.BGA","BRIDGC",17070204,"Lower John Day",2016-09-21,"Recapture",2017-01-28 08:24:00,1,"W",168,FALSE,NA,NA,NA
"BR3","Downstream","3DD.007760E94E","Summer","JDI16265.BGA","BRIDGC",17070204,"Lower John Day",2016-09-21,"Observation",2017-04-21 20:45:44,1,"W",168,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007760E94E","Summer","JDI16265.BGA","BRIDGC",17070204,"Lower John Day",2016-09-21,"Observation",2017-04-23 17:47:42,1,"W",168,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760E94E","Summer","JDI16265.BGA","BRIDGC",17070204,"Lower John Day",2016-09-21,"Observation",2017-04-27 10:37:45,1,"W",168,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.007760E95C","Summer","JDI16262.MFB","JSFMC",17070201,"Upper John Day",2016-09-18,"Recapture",2017-07-21 10:28:00,1,"W",74,FALSE,NA,NA,NA
"SJ2","Downstream SF John Day","3DD.007760E95C","Summer","JDI16262.MFB","JSFMC",17070201,"Upper John Day",2016-09-18,"Observation",2018-05-05 19:48:22,1,"W",74,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.007760E95C","Summer","JDI16262.MFB","JSFMC",17070201,"Upper John Day",2016-09-18,"Observation",2018-05-07 13:55:30,1,"W",74,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.007760E9D6","Summer","JDI16272.GJA","GABLEC",17070204,"Lower John Day",2016-09-28,"Recapture",2017-01-19 14:58:00,1,"W",78,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760ECD4","Summer","JDI16259.BGB","BRIDGC",17070204,"Lower John Day",2016-09-15,"Recapture",2017-01-22 09:48:00,1,"W",157,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760EE10","Summer","JDI16178.BGA","BRIDGC",17070204,"Lower John Day",2016-06-26,"Recapture",2016-09-16 07:58:00,1,"W",133,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.007760EE75","Summer","JDI16262.MJA","JSFMC",17070201,"Upper John Day",2016-09-18,"Recapture",2016-09-19 13:20:00,1,"W",161,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.007760EF23","Summer","JDI16180.GFA","GABLEC",17070204,"Lower John Day",2016-06-28,"Observation",2016-10-17 13:48:44,1,"W",106,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760EF23","Summer","JDI16180.GFA","GABLEC",17070204,"Lower John Day",2016-06-28,"Observation",2017-05-11 20:33:29,1,"W",106,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.007760EF23","Summer","JDI16180.GFA","GABLEC",17070204,"Lower John Day",2016-06-28,"Observation",2017-05-27 21:12:15,3,"W",106,FALSE,NA,NA,NA
"BR3","Upstream","3DD.007760EF88","Summer","JDI16180.BGA","BRIDGC",17070204,"Lower John Day",2016-06-28,"Observation",2016-06-30 13:24:13,1,"W",150,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.007760F144","Summer","JDI16261.BGA","BRIDGC",17070204,"Lower John Day",2016-09-17,"Observation",2017-03-02 13:30:11,1,"W",83,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760F165","Summer","JDI16264.BFA","BRIDGC",17070204,"Lower John Day",2016-09-20,"Recapture",2016-09-21 08:17:00,1,"W",72,FALSE,NA,NA,NA
"JDJ","FULL FLOW BYPASS","3DD.007760F59C","Summer","JDI16257.BFA","BRIDGC",17070204,"Lower John Day",2016-09-13,"Observation",2017-05-09 01:55:35,1,"W",82,FALSE,NA,NA,NA
"BR1","Upstream","3DD.007760F733","Summer","JDI16259.BGA","BRIDGC",17070204,"Lower John Day",2016-09-15,"Observation",2016-11-10 05:07:23,1,"W",107,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.007760F7C0","Summer","JDI16262.MFB","JSFMC",17070201,"Upper John Day",2016-09-18,"Recapture",2017-10-02 11:20:00,1,"W",81,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760FA82","Summer","JDI16272.BFA","BRIDGC",17070204,"Lower John Day",2016-09-28,"Recapture",2016-09-29 08:27:00,1,"W",160,FALSE,NA,NA,NA
"BR3","Downstream","3DD.007760FA82","Summer","JDI16272.BFA","BRIDGC",17070204,"Lower John Day",2016-09-28,"Observation",2017-04-12 18:30:04,1,"W",160,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.007760FA82","Summer","JDI16272.BFA","BRIDGC",17070204,"Lower John Day",2016-09-28,"Observation",2017-04-14 17:54:11,2,"W",160,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760FA82","Summer","JDI16272.BFA","BRIDGC",17070204,"Lower John Day",2016-09-28,"Observation",2017-04-19 14:55:27,1,"W",160,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760FBD1","Summer","JDI16272.BFA","BRIDGC",17070204,"Lower John Day",2016-09-28,"Recapture",2017-09-30 11:23:00,1,"W",79,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007760FC7F","Summer","JDI16257.BFD","BRIDGC",17070204,"Lower John Day",2016-09-13,"Recapture",2017-07-09 04:26:00,1,"W",80,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.007760FD46","Summer","JDI16180.GFA","GABLEC",17070204,"Lower John Day",2016-06-28,"Recapture",2016-06-29 10:17:00,1,"W",96,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.007760FE76","Summer","JDI16180.GFA","GABLEC",17070204,"Lower John Day",2016-06-28,"Observation",2016-09-16 18:31:46,1,"W",113,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007760FFA8","Summer","JDI16258.BFA","BRIDGC",17070204,"Lower John Day",2016-09-14,"Observation",2018-04-22 00:22:32,1,"W",70,FALSE,NA,NA,NA
"BR0","Downstream","3DD.007760FFA8","Summer","JDI16258.BFA","BRIDGC",17070204,"Lower John Day",2016-09-14,"Observation",2018-04-24 03:32:24,1,"W",70,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776104D6","Summer","JDI16258.BFB","BRIDGC",17070204,"Lower John Day",2016-09-14,"Recapture",2016-09-15 10:41:00,1,"W",70,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00776104EF","Summer","JDI16272.BFA","BRIDGC",17070204,"Lower John Day",2016-09-28,"Observation",2017-03-20 12:15:27,1,"W",75,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00776104EF","Summer","JDI16272.BFA","BRIDGC",17070204,"Lower John Day",2016-09-28,"Observation",2017-05-22 17:10:14,1,"W",75,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776104EF","Summer","JDI16272.BFA","BRIDGC",17070204,"Lower John Day",2016-09-28,"Observation",2017-05-24 03:50:30,1,"W",75,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.0077610521","Summer","JDI16260.BFA","BRIDGC",17070204,"Lower John Day",2016-09-16,"Observation",2017-02-08 19:27:29,1,"W",88,FALSE,NA,NA,NA
"BR1","Downstream","3DD.0077610521","Summer","JDI16260.BFA","BRIDGC",17070204,"Lower John Day",2016-09-16,"Observation",2017-05-12 10:40:17,1,"W",88,FALSE,NA,NA,NA
"BR0","Downstream","3DD.0077610521","Summer","JDI16260.BFA","BRIDGC",17070204,"Lower John Day",2016-09-16,"Observation",2017-05-28 01:35:29,1,"W",88,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.0077610576","Summer","JDI16272.GJA","GABLEC",17070204,"Lower John Day",2016-09-28,"Recapture",2017-01-19 14:58:00,1,"W",74,FALSE,NA,NA,NA
"BR3","Downstream","3DD.0077610584","Summer","JDI16264.BFA","BRIDGC",17070204,"Lower John Day",2016-09-20,"Observation",2017-04-19 18:29:21,1,"W",73,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.0077610629","Summer","JDI16272.GJA","GABLEC",17070204,"Lower John Day",2016-09-28,"Observation",2016-10-01 06:07:50,1,"W",72,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.0077610930","Summer","JDI16260.BFA","BRIDGC",17070204,"Lower John Day",2016-09-16,"Observation",2017-05-09 15:08:35,1,"W",71,FALSE,NA,NA,NA
"BR1","Downstream","3DD.0077610930","Summer","JDI16260.BFA","BRIDGC",17070204,"Lower John Day",2016-09-16,"Observation",2017-05-10 19:55:55,1,"W",71,FALSE,NA,NA,NA
"BR0","Downstream","3DD.0077610930","Summer","JDI16260.BFA","BRIDGC",17070204,"Lower John Day",2016-09-16,"Observation",2017-05-24 21:21:24,1,"W",71,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.0077610B47","Summer","JDI16180.GFA","GABLEC",17070204,"Lower John Day",2016-06-28,"Recapture",2016-09-29 11:23:00,1,"W",111,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.0077610CA3","Summer","JDI16272.GJA","GABLEC",17070204,"Lower John Day",2016-09-28,"Observation",2016-10-28 10:15:52,1,"W",75,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077610CA3","Summer","JDI16272.GJA","GABLEC",17070204,"Lower John Day",2016-09-28,"Recapture",2017-07-05 06:04:00,1,"W",75,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.0077610CA5","Summer","JDI16272.GJA","GABLEC",17070204,"Lower John Day",2016-09-28,"Observation",2016-09-29 12:03:16,1,"W",138,FALSE,NA,NA,NA
"BR1","Downstream","3DD.0077610CA5","Summer","JDI16272.GJA","GABLEC",17070204,"Lower John Day",2016-09-28,"Observation",2017-04-24 20:05:23,1,"W",138,FALSE,NA,NA,NA
"BR0","Downstream","3DD.0077610CA5","Summer","JDI16272.GJA","GABLEC",17070204,"Lower John Day",2016-09-28,"Observation",2017-05-20 03:51:23,1,"W",138,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007761116B","Summer","JDI16260.BFA","BRIDGC",17070204,"Lower John Day",2016-09-16,"Recapture",2016-09-17 06:46:00,1,"W",87,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007761131E","Summer","JDI16189.BFA","BRIDGC",17070204,"Lower John Day",2016-07-07,"Observation",2017-04-11 13:45:43,1,"W",127,FALSE,NA,NA,NA
"BR3","Downstream","3DD.007761170D","Summer","JDI16265.BGA","BRIDGC",17070204,"Lower John Day",2016-09-21,"Observation",2017-01-29 18:41:25,1,"W",70,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.007761170D","Summer","JDI16265.BGA","BRIDGC",17070204,"Lower John Day",2016-09-21,"Observation",2017-03-29 22:31:42,1,"W",70,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007761170D","Summer","JDI16265.BGA","BRIDGC",17070204,"Lower John Day",2016-09-21,"Observation",2017-05-28 19:02:28,1,"W",70,FALSE,NA,NA,NA
"BR1","Upstream","3DD.0077611802","Summer","JDI16258.BFA","BRIDGC",17070204,"Lower John Day",2016-09-14,"Observation",2017-11-11 17:28:21,1,"W",78,FALSE,NA,NA,NA
"BR0","Downstream","3DD.0077611802","Summer","JDI16258.BFA","BRIDGC",17070204,"Lower John Day",2016-09-14,"Observation",2018-04-28 12:48:04,1,"W",78,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077611837","Summer","JDI16179.BGA","BRIDGC",17070204,"Lower John Day",2016-06-27,"Recapture",2016-09-14 15:18:00,1,"W",118,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.0077611876","Summer","JDI16188.BFA","BRIDGC",17070204,"Lower John Day",2016-07-06,"Recapture",2017-01-22 09:48:00,1,"W",116,FALSE,NA,NA,NA
"BR1","Downstream","3DD.0077611876","Summer","JDI16188.BFA","BRIDGC",17070204,"Lower John Day",2016-07-06,"Observation",2017-04-06 12:45:49,1,"W",116,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.0077611876","Summer","JDI16188.BFA","BRIDGC",17070204,"Lower John Day",2016-07-06,"Observation",2017-05-08 02:10:39,2,"W",116,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007761193E","Summer","JDI16274.BGA","BRIDGC",17070204,"Lower John Day",2016-09-30,"Observation",2017-05-19 07:11:03,1,"W",84,FALSE,NA,NA,NA
"BR0","Downstream","3DD.007761193E","Summer","JDI16274.BGA","BRIDGC",17070204,"Lower John Day",2016-09-30,"Observation",2017-05-23 13:08:40,1,"W",84,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007761199B","Summer","JDI16261.BGA","BRIDGC",17070204,"Lower John Day",2016-09-17,"Recapture",2017-09-18 12:41:00,1,"W",70,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00776119B3","Summer","JDI16180.BGA","BRIDGC",17070204,"Lower John Day",2016-06-28,"Recapture",2016-09-20 10:06:00,1,"W",157,FALSE,NA,NA,NA
"SJ2","Murderers Creek","3DD.00776119FF","Summer","JDI16263.MGB","JSFMC",17070201,"Upper John Day",2016-09-19,"Observation",2017-02-11 01:45:07,1,"W",158,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.0077611A4E","Summer","JDI16262.MFB","JSFMC",17070201,"Upper John Day",2016-09-18,"Recapture",2016-09-19 10:36:00,1,"W",127,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.007761201A","Summer","JDI16273.GGA","GABLEC",17070204,"Lower John Day",2016-09-29,"Observation",2017-04-18 09:05:32,1,"W",133,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007761201A","Summer","JDI16273.GGA","GABLEC",17070204,"Lower John Day",2016-09-29,"Observation",2017-04-20 01:47:51,1,"W",133,FALSE,NA,NA,NA
"BR0","Downstream","3DD.007761201A","Summer","JDI16273.GGA","GABLEC",17070204,"Lower John Day",2016-09-29,"Observation",2017-05-02 06:27:42,1,"W",133,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.007761255F","Summer","JDI16261.BGB","BRIDGC",17070204,"Lower John Day",2016-09-17,"Recapture",2017-09-17 13:41:00,1,"W",72,FALSE,NA,NA,NA
"BR1","Downstream","3DD.007761255F","Summer","JDI16261.BGB","BRIDGC",17070204,"Lower John Day",2016-09-17,"Observation",2018-04-08 01:41:10,1,"W",72,FALSE,NA,NA,NA
"BR0","Downstream","3DD.007761255F","Summer","JDI16261.BGB","BRIDGC",17070204,"Lower John Day",2016-09-17,"Observation",2018-04-11 00:33:06,1,"W",72,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00776127A6","Summer","JDI16259.BGB","BRIDGC",17070204,"Lower John Day",2016-09-15,"Observation",2017-03-08 05:37:35,1,"W",74,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.0077612830","Summer","JDI16272.GJA","GABLEC",17070204,"Lower John Day",2016-09-28,"Recapture",2017-01-19 14:58:00,1,"W",70,FALSE,NA,NA,NA
