"obs_site","ant","tag_id","run","filename","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","dtime","species"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C80FA3D","Summer","MPP10151.RLC","RLCTRP","Upper Salmon",2010-05-31,"Observation",2010-06-11 02:29:53,"W",94,FALSE,-17.2477893518519,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C80FEDB","Summer","MPP10131.RLC","RLCTRP","Upper Salmon",2010-05-11,"Observation",2010-05-24 20:33:47,"H",114,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C80FEDB","Summer","MPP10131.RLC","RLCTRP","Upper Salmon",2010-05-11,"Observation",2010-05-24 20:33:49,"H",114,FALSE,14.1936342592593,"sockeye"
"LMJ","A-DIVERSION","3D9.1C2C8103C2","Summer","MPP10151.RLC","RLCTRP","Upper Salmon",2010-05-31,"Observation",2010-06-08 01:14:06,"H",112,FALSE,0.000439814814814815,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C8103C2","Summer","MPP10151.RLC","RLCTRP","Upper Salmon",2010-05-31,"Observation",2010-06-08 01:14:44,"H",112,FALSE,-741.304201388889,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C810478","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2008-05-27 17:56:46,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C810478","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2008-05-27 17:56:48,"H",NA,FALSE,752.933599537037,"sockeye"
"BO1","VERTICAL SLOT DETECTORS","3D9.1C2C810478","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2010-06-19 18:51:48,"H",NA,FALSE,0.00608796296296296,"sockeye"
"BO1","VERTICAL SLOT DETECTORS","3D9.1C2C810478","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2010-06-19 19:00:34,"H",NA,FALSE,5.70731481481481,"sockeye"
"MC1","COUNTING WINDOW","3D9.1C2C810478","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2010-06-25 14:10:44,"H",NA,FALSE,8.10185185185185e-05,"sockeye"
"MC1","COUNTING WINDOW","3D9.1C2C810478","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2010-06-25 14:10:51,"H",NA,FALSE,3.17236111111111,"sockeye"
"ICH","RIGHT LADDER WEIR 438 [S/O]","3D9.1C2C810478","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2010-06-28 18:25:59,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"ICH","RIGHT LADDER WEIR 438 [S/O]","3D9.1C2C810478","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2010-06-28 18:26:00,"H",NA,FALSE,4.5543287037037,"sockeye"
"GRA","WEIR 733","3D9.1C2C810478","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2010-07-03 10:05:47,"H",NA,FALSE,0.000162037037037037,"sockeye"
"GRA","WEIR 733","3D9.1C2C810478","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2010-07-03 10:06:01,"H",NA,FALSE,34.0520717592593,"sockeye"
"RLCTRP",NA,"3D9.1C2C810478","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Recapture",2010-08-06 11:21:00,"H",NA,FALSE,-72.8360300925926,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1C2C81081B","Summer","MPP10130.RLC","RLCTRP","Upper Salmon",2010-05-10,"Observation",2010-05-25 15:17:07,"H",109,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1C2C81081B","Summer","MPP10130.RLC","RLCTRP","Upper Salmon",2010-05-10,"Observation",2010-05-25 15:17:08,"H",109,FALSE,-730.77244212963,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2C81117D","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2008-05-24 20:45:02,"H",NA,FALSE,3.47222222222222e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C81117D","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2008-05-24 20:45:05,"H",NA,FALSE,4.30951388888889,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C81117D","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2008-05-29 04:10:49,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C81117D","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2008-05-29 04:10:51,"H",NA,FALSE,758.486388888889,"sockeye"
"BO1","VERTICAL SLOT DETECTORS","3D9.1C2C81117D","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2010-06-26 15:58:38,"H",NA,FALSE,0.00196759259259259,"sockeye"
"BO1","VERTICAL SLOT DETECTORS","3D9.1C2C81117D","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2010-06-26 16:01:28,"H",NA,FALSE,6.70604166666667,"sockeye"
"MC1","COUNTING WINDOW","3D9.1C2C81117D","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2010-07-03 08:58:10,"H",NA,FALSE,4.62962962962963e-05,"sockeye"
"MC1","COUNTING WINDOW","3D9.1C2C81117D","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2010-07-03 08:58:14,"H",NA,FALSE,6.28722222222222,"sockeye"
"GRA","WEIR 732","3D9.1C2C81117D","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2010-07-09 19:52:22,"H",NA,FALSE,0.00287037037037037,"sockeye"
"GRA","WEIR 733","3D9.1C2C81117D","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Observation",2010-07-09 19:56:30,"H",NA,FALSE,37.6482638888889,"sockeye"
"RLCTRP",NA,"3D9.1C2C81117D","Summer","MPP08101.SW1","RLCTRP","Upper Salmon",2008-05-07,"Recapture",2010-08-16 11:30:00,"H",NA,FALSE,-100.118055555556,"sockeye"
"RLCTRP",NA,"3D9.1C2C842186","Summer","MPP10123.RLC","RLCTRP","Upper Salmon",2010-05-03,"Recapture",2010-05-08 08:40:00,"W",105,FALSE,14.6724189814815,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C842186","Summer","MPP10123.RLC","RLCTRP","Upper Salmon",2010-05-03,"Observation",2010-05-23 00:48:31,"W",105,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C842186","Summer","MPP10123.RLC","RLCTRP","Upper Salmon",2010-05-03,"Observation",2010-05-23 00:48:32,"W",105,FALSE,11.8144444444444,"sockeye"
"LMJ","B-DIVERSION","3D9.1C2C842335","Summer","MPP10129.RLC","RLCTRP","Upper Salmon",2010-05-09,"Observation",2010-06-03 22:41:32,"W",106,FALSE,0.529733796296296,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C842335","Summer","MPP10129.RLC","RLCTRP","Upper Salmon",2010-05-09,"Observation",2010-06-04 11:24:21,"W",106,FALSE,-14.9325462962963,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C8423B5","Summer","MPP10124.RLC","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 13:01:41,"W",106,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C8423B5","Summer","MPP10124.RLC","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 13:01:42,"W",106,FALSE,-13.1886805555556,"sockeye"
"RLCTRP",NA,"3D9.1C2C84271F","Summer","MPP10126.RLC","RLCTRP","Upper Salmon",2010-05-06,"Recapture",2010-05-07 08:30:00,"W",107,FALSE,16.6291550925926,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C84271F","Summer","MPP10126.RLC","RLCTRP","Upper Salmon",2010-05-06,"Observation",2010-05-24 01:00:40,"W",107,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C84271F","Summer","MPP10126.RLC","RLCTRP","Upper Salmon",2010-05-06,"Observation",2010-05-24 01:00:41,"W",107,FALSE,4.63371527777778,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2C84271F","Summer","MPP10126.RLC","RLCTRP","Upper Salmon",2010-05-06,"Observation",2010-05-28 17:35:53,"W",107,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2C84271F","Summer","MPP10126.RLC","RLCTRP","Upper Salmon",2010-05-06,"Observation",2010-05-28 17:35:54,"W",107,FALSE,-23.3429861111111,"sockeye"
"RLCTRP",NA,"3D9.1C2C842790","Summer","MPP10124.RLC","RLCTRP","Upper Salmon",2010-05-04,"Recapture",2010-05-05 09:22:00,"W",110,FALSE,17.3088541666667,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C842790","Summer","MPP10124.RLC","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 17:43:52,"W",110,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C842790","Summer","MPP10124.RLC","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 17:43:53,"W",110,FALSE,-10.3624189814815,"sockeye"
"RLCTRP",NA,"3D9.1C2C842873","Summer","MPP10131.RLC","RLCTRP","Upper Salmon",2010-05-11,"Recapture",2010-05-12 09:02:00,"W",110,FALSE,24.2480324074074,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2C842873","Summer","MPP10131.RLC","RLCTRP","Upper Salmon",2010-05-11,"Observation",2010-06-05 14:59:15,"W",110,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2C842873","Summer","MPP10131.RLC","RLCTRP","Upper Salmon",2010-05-11,"Observation",2010-06-05 14:59:16,"W",110,FALSE,-9.62039351851852,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C842F2D","Summer","MPP10131.RLC","RLCTRP","Upper Salmon",2010-05-11,"Observation",2010-05-27 00:07:15,"H",102,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C842F2D","Summer","MPP10131.RLC","RLCTRP","Upper Salmon",2010-05-11,"Observation",2010-05-27 00:07:16,"H",102,FALSE,-8.07591435185185,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C85384F","Summer","MPP10122.RLC","RLCTRP","Upper Salmon",2010-05-02,"Observation",2010-05-18 22:18:08,"W",111,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C85384F","Summer","MPP10122.RLC","RLCTRP","Upper Salmon",2010-05-02,"Observation",2010-05-18 22:18:10,"W",111,FALSE,8.12983796296296,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2C85384F","Summer","MPP10122.RLC","RLCTRP","Upper Salmon",2010-05-02,"Observation",2010-05-27 01:27:22,"W",111,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2C85384F","Summer","MPP10122.RLC","RLCTRP","Upper Salmon",2010-05-02,"Observation",2010-05-27 01:27:23,"W",111,FALSE,4.27467592592593,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2C85384F","Summer","MPP10122.RLC","RLCTRP","Upper Salmon",2010-05-02,"Observation",2010-05-31 08:02:55,"W",111,FALSE,1.15740740740741e-05,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2C85384F","Summer","MPP10122.RLC","RLCTRP","Upper Salmon",2010-05-02,"Observation",2010-05-31 08:02:56,"W",111,FALSE,0.673634259259259,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C853A21","Summer","MPP10129.RLC","RLCTRP","Upper Salmon",2010-05-09,"Observation",2010-06-01 00:29:12,"H",98,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C853A21","Summer","MPP10129.RLC","RLCTRP","Upper Salmon",2010-05-09,"Observation",2010-06-01 00:29:13,"H",98,FALSE,6.04555555555556,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C853B70","Summer","MPP10129.RLC","RLCTRP","Upper Salmon",2010-05-09,"Observation",2010-06-07 08:17:46,"W",113,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C853B70","Summer","MPP10129.RLC","RLCTRP","Upper Salmon",2010-05-09,"Observation",2010-06-07 08:17:47,"W",113,FALSE,1.03295138888889,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2C854135","Summer","MPP10131.RLC","RLCTRP","Upper Salmon",2010-05-11,"Observation",2010-06-08 09:05:19,"H",119,FALSE,4.62962962962963e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2C854135","Summer","MPP10131.RLC","RLCTRP","Upper Salmon",2010-05-11,"Observation",2010-06-08 09:05:23,"H",119,FALSE,-19.1046990740741,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2C8586A7","Summer","MPP10123.RLC","RLCTRP","Upper Salmon",2010-05-03,"Observation",2010-05-20 06:34:48,"W",100,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C8586A7","Summer","MPP10123.RLC","RLCTRP","Upper Salmon",2010-05-03,"Observation",2010-05-20 06:34:50,"W",100,FALSE,3.85114583333333,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C8586A7","Summer","MPP10123.RLC","RLCTRP","Upper Salmon",2010-05-03,"Observation",2010-05-24 03:00:35,"W",100,FALSE,2.31481481481481e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C8586A7","Summer","MPP10123.RLC","RLCTRP","Upper Salmon",2010-05-03,"Observation",2010-05-24 03:00:37,"W",100,FALSE,6.7484837962963,"sockeye"
"B2J","RIVER EXIT","3D9.1C2C8586A7","Summer","MPP10123.RLC","RLCTRP","Upper Salmon",2010-05-03,"Observation",2010-05-30 21:00:02,"W",100,FALSE,1.15740740740741e-05,"sockeye"
"B2J","RIVER EXIT","3D9.1C2C8586A7","Summer","MPP10123.RLC","RLCTRP","Upper Salmon",2010-05-03,"Observation",2010-05-30 21:00:03,"W",100,FALSE,-34.5111458333333,"sockeye"
"RLCTRP",NA,"3D9.1C2C89F781","Summer","MPP10115.RLC","RLCTRP","Upper Salmon",2010-04-25,"Recapture",2010-04-26 08:44:00,"W",103,FALSE,29.4714467592593,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C89F781","Summer","MPP10115.RLC","RLCTRP","Upper Salmon",2010-04-25,"Observation",2010-05-25 20:50:21,"W",103,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C89F781","Summer","MPP10115.RLC","RLCTRP","Upper Salmon",2010-04-25,"Observation",2010-05-25 20:50:22,"W",103,FALSE,-3.0402662037037,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C8A0158","Summer","MPP10131.RLC","RLCTRP","Upper Salmon",2010-05-11,"Observation",2010-05-22 20:17:59,"H",104,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2C8A0158","Summer","MPP10131.RLC","RLCTRP","Upper Salmon",2010-05-11,"Observation",2010-05-22 20:18:00,"H",104,FALSE,1.67284722222222,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2C8A0158","Summer","MPP10131.RLC","RLCTRP","Upper Salmon",2010-05-11,"Observation",2010-05-24 12:49:28,"H",104,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C8A0158","Summer","MPP10131.RLC","RLCTRP","Upper Salmon",2010-05-11,"Observation",2010-05-24 12:49:30,"H",104,FALSE,4.90447916666667,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2C8A0158","Summer","MPP10131.RLC","RLCTRP","Upper Salmon",2010-05-11,"Observation",2010-05-29 10:32:02,"H",104,FALSE,3.47222222222222e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2C8A0158","Summer","MPP10131.RLC","RLCTRP","Upper Salmon",2010-05-11,"Observation",2010-05-29 10:32:05,"H",104,FALSE,4.15667824074074,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2C8A13D4","Summer","MPP10111.RLC","RLCTRP","Upper Salmon",2010-04-21,"Observation",2010-06-02 20:39:57,"W",110,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C8A13D4","Summer","MPP10111.RLC","RLCTRP","Upper Salmon",2010-04-21,"Observation",2010-06-02 20:39:59,"W",110,FALSE,1.98319444444444,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C8A13D4","Summer","MPP10111.RLC","RLCTRP","Upper Salmon",2010-04-21,"Observation",2010-06-04 21:33:56,"W",110,FALSE,1.15740740740741e-05,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2C8A13D4","Summer","MPP10111.RLC","RLCTRP","Upper Salmon",2010-04-21,"Observation",2010-06-04 21:33:57,"W",110,FALSE,509.601423611111,"sockeye"
"ESANIS",NA,"3D9.1C2C8A13D4","Summer","MPP10111.RLC","RLCTRP","Upper Salmon",2010-04-21,"Recovery",2011-10-27 12:00:00,"W",110,FALSE,-540.109722222222,"sockeye"
"RLCTRP",NA,"3D9.1C2C8A1699","Summer","MPP10124.RLC","RLCTRP","Upper Salmon",2010-05-04,"Recapture",2010-05-05 09:22:00,"W",109,FALSE,22.2559722222222,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C8A1699","Summer","MPP10124.RLC","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 15:30:41,"W",109,FALSE,1.15740740740741e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2C8A1699","Summer","MPP10124.RLC","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 15:30:42,"W",109,FALSE,1.55571759259259,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2C8A1699","Summer","MPP10124.RLC","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 04:54:10,"W",109,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2C8A1699","Summer","MPP10124.RLC","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 04:54:11,"W",109,FALSE,28.3299305555556,"sockeye"
"BO4","VERTICAL SLOT DETECTORS","3D9.1C2C8A2737","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-06-26 13:01:46,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"BO4","VERTICAL SLOT DETECTORS","3D9.1C2C8A2737","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-06-26 13:01:47,"H",NA,FALSE,11.7345949074074,"sockeye"
"BO4","VERTICAL SLOT DETECTORS","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-07-08 07:13:34,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"BO4","VERTICAL SLOT DETECTORS","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-07-08 07:13:35,"H",NA,FALSE,5.07005787037037,"sockeye"
"MC1","COUNTING WINDOW","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-07-13 08:54:29,"H",NA,FALSE,6.94444444444444e-05,"sockeye"
"MC1","COUNTING WINDOW","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-07-13 08:54:35,"H",NA,FALSE,1.420625,"sockeye"
"ICH","RIGHT LADDER WEIR 438 [S/O]","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-07-14 19:02:38,"H",NA,FALSE,0.675462962962963,"sockeye"
"ICH","LEFT LADDER WEIR 438 [O/S]","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-07-15 11:17:39,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"ICH","LEFT LADDER WEIR 438 [O/S]","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-07-15 11:17:40,"H",NA,FALSE,3.10041666666667,"sockeye"
"GRA","WEIR 733","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-07-18 15:52:08,"H",NA,FALSE,1.75356481481481,"sockeye"
"GRA","WEIR 733","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-07-20 11:31:00,"H",NA,FALSE,1.07460648148148,"sockeye"
"GRA","WEIR 732","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-07-21 15:53:44,"H",NA,FALSE,0.000150462962962963,"sockeye"
"GRA","WEIR 733","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-07-21 15:53:57,"H",NA,FALSE,37.3271064814815,"sockeye"
"VC2","DOWNSTREAM 3-ANTENNA ARRAY","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-08-27 23:44:59,"H",NA,FALSE,0.000300925925925926,"sockeye"
"VC2","UPSTREAM 3-ANTENNA ARRAY","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-08-27 23:45:25,"H",NA,FALSE,0.0720833333333333,"sockeye"
"VC1","Downstream Array","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-08-28 01:29:32,"H",NA,FALSE,6.83046296296296,"sockeye"
"VC1","Downstream Array","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-09-03 23:01:22,"H",NA,FALSE,0.85619212962963,"sockeye"
"VC1","Upstream Array","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-09-04 19:34:17,"H",NA,FALSE,0.0154050925925926,"sockeye"
"VC1","Downstream Array","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-09-04 19:56:28,"H",NA,FALSE,0.287037037037037,"sockeye"
"VC2","DOWNSTREAM 3-ANTENNA ARRAY","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-09-05 02:49:59,"H",NA,FALSE,12.0927662037037,"sockeye"
"VC2","DOWNSTREAM 3-ANTENNA ARRAY","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-09-17 05:03:34,"H",NA,FALSE,0.000150462962962963,"sockeye"
"VC2","UPSTREAM 3-ANTENNA ARRAY","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-09-17 05:03:47,"H",NA,FALSE,0.60068287037037,"sockeye"
"VC1","Downstream Array","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-09-17 19:29:01,"H",NA,FALSE,1.02731481481481,"sockeye"
"VC1","Upstream Array","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-09-18 20:08:24,"H",NA,FALSE,1.04568287037037,"sockeye"
"VC1","Upstream Array","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-09-19 21:14:11,"H",NA,FALSE,0.902025462962963,"sockeye"
"VC1","Downstream Array","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-09-20 18:53:06,"H",NA,FALSE,0.000335648148148148,"sockeye"
"VC1","Upstream Array","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-09-20 18:53:35,"H",NA,FALSE,0.0214351851851852,"sockeye"
"VC2","UPSTREAM 3-ANTENNA ARRAY","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-09-20 19:24:27,"H",NA,FALSE,0.000416666666666667,"sockeye"
"VC2","DOWNSTREAM 3-ANTENNA ARRAY","3D9.1C2C8A2AFA","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-09-20 19:25:03,"H",NA,FALSE,-114.309641203704,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2C8A2E4D","Summer","MPP10130.RLC","RLCTRP","Upper Salmon",2010-05-10,"Observation",2010-05-29 12:06:57,"W",103,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2C8A2E4D","Summer","MPP10130.RLC","RLCTRP","Upper Salmon",2010-05-10,"Observation",2010-05-29 12:06:59,"W",103,FALSE,24.866099537037,"sockeye"
"BO1","VERTICAL SLOT DETECTORS","3D9.1C2C8A2E5A","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-06-23 09:06:30,"H",145,FALSE,0.00354166666666667,"sockeye"
"BO1","VERTICAL SLOT DETECTORS","3D9.1C2C8A2E5A","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-06-23 09:11:36,"H",145,FALSE,9.27351851851852,"sockeye"
"MC2","COUNTING WINDOW","3D9.1C2C8A2E5A","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-07-02 15:45:32,"H",145,FALSE,3.47222222222222e-05,"sockeye"
"MC2","COUNTING WINDOW","3D9.1C2C8A2E5A","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-07-02 15:45:35,"H",145,FALSE,4.70885416666667,"sockeye"
"ICH","RIGHT LADDER WEIR 438 [S/O]","3D9.1C2C8A2E5A","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-07-07 08:55:24,"H",145,FALSE,1.15740740740741e-05,"sockeye"
"ICH","RIGHT LADDER WEIR 438 [S/O]","3D9.1C2C8A2E5A","Summer","MPP08080.OX1","RLCTRP","Upper Salmon",2008-05-08,"Observation",2010-07-07 08:55:25,"H",145,FALSE,5.17310185185185,"sockeye"
