"obs_site","ant","tag_id","run","filename","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","dtime","species"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D57F2","Summer","MPP06140.RLC","RLCTRP","Upper Salmon",2006-05-20,"Observation",2006-06-06 05:42:35,"H",92,FALSE,2.66091435185185,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D57F2","Summer","MPP06140.RLC","RLCTRP","Upper Salmon",2006-05-20,"Observation",2006-06-08 21:35:26,"H",92,FALSE,1.15740740740741e-05,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D57F2","Summer","MPP06140.RLC","RLCTRP","Upper Salmon",2006-05-20,"Observation",2006-06-08 21:35:27,"H",92,FALSE,4.14386574074074,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25D57F2","Summer","MPP06140.RLC","RLCTRP","Upper Salmon",2006-05-20,"Observation",2006-06-13 01:02:42,"H",92,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25D57F2","Summer","MPP06140.RLC","RLCTRP","Upper Salmon",2006-05-20,"Observation",2006-06-13 01:02:43,"H",92,FALSE,-18.0936921296296,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25D58E0","Summer","MPP06132.RLC","RLCTRP","Upper Salmon",2006-05-12,"Observation",2006-05-25 22:47:52,"W",91,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25D58E0","Summer","MPP06132.RLC","RLCTRP","Upper Salmon",2006-05-12,"Observation",2006-05-25 22:47:53,"W",91,FALSE,-4.38921296296296,"sockeye"
"TWX","PRIMARY TRAWL","3D9.1BF25D597D","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-21 13:27:25,"H",NA,FALSE,3.47222222222222e-05,"sockeye"
"TWX","PRIMARY TRAWL","3D9.1BF25D597D","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-21 13:27:28,"H",NA,FALSE,-8.7025,"sockeye"
"GOJ","A-SEPARATOR GATE","3D9.1BF25D5B04","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-12 20:35:52,"H",NA,FALSE,4.62962962962963e-05,"sockeye"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1BF25D5B04","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-12 20:35:56,"H",NA,TRUE,4.16559027777778,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF25D5B82","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-17 00:34:29,"H",NA,FALSE,0.00153935185185185,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D5B82","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-17 00:36:42,"H",NA,FALSE,131.474513888889,"sockeye"
"ESANIS",NA,"3D9.1BF25D5B82","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Recovery",2006-09-25 12:00:00,"H",NA,FALSE,-119.665497685185,"sockeye"
"JDJ","SBYC SEPARATOR GATE","3D9.1BF25D5BA4","Summer","MPP06134.RLC","RLCTRP","Upper Salmon",2006-05-14,"Observation",2006-05-28 20:01:43,"H",101,FALSE,3.47222222222222e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25D5BA4","Summer","MPP06134.RLC","RLCTRP","Upper Salmon",2006-05-14,"Observation",2006-05-28 20:01:46,"H",101,FALSE,2.06434027777778,"sockeye"
"B2J","RIVER EXIT","3D9.1BF25D5BA4","Summer","MPP06134.RLC","RLCTRP","Upper Salmon",2006-05-14,"Observation",2006-05-30 21:34:30,"H",101,FALSE,1.15740740740741e-05,"sockeye"
"B2J","RIVER EXIT","3D9.1BF25D5BA4","Summer","MPP06134.RLC","RLCTRP","Upper Salmon",2006-05-14,"Observation",2006-05-30 21:34:31,"H",101,FALSE,-18.5579976851852,"sockeye"
"RLCTRP",NA,"3D9.1BF25D5CED","Summer","MPP06131.RLC","RLCTRP","Upper Salmon",2006-05-11,"Recapture",2006-05-12 08:11:00,"W",99,FALSE,7.71049768518519,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF25D5CED","Summer","MPP06131.RLC","RLCTRP","Upper Salmon",2006-05-11,"Observation",2006-05-20 01:14:17,"W",99,FALSE,3.47222222222222e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D5CED","Summer","MPP06131.RLC","RLCTRP","Upper Salmon",2006-05-11,"Observation",2006-05-20 01:14:20,"W",99,FALSE,-3.76866898148148,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D5D4C","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-16 06:47:40,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D5D4C","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-16 06:47:41,"H",NA,FALSE,0.727800925925926,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF25D5D51","Summer","MPP06108.OXB","RLCTRP","Upper Salmon",2006-05-10,"Observation",2006-05-17 00:16:20,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D5D51","Summer","MPP06108.OXB","RLCTRP","Upper Salmon",2006-05-10,"Observation",2006-05-17 00:16:22,"H",NA,FALSE,0.934803240740741,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D5D54","Summer","MPP06108.OXB","RLCTRP","Upper Salmon",2006-05-10,"Observation",2006-05-17 22:42:58,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D5D54","Summer","MPP06108.OXB","RLCTRP","Upper Salmon",2006-05-10,"Observation",2006-05-17 22:42:59,"H",NA,FALSE,-7.09646990740741,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF25D5DA9","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-10 20:24:20,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D5DA9","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-10 20:24:22,"H",NA,FALSE,4.04283564814815,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D5DA9","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-14 21:40:43,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D5DA9","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-14 21:40:44,"H",NA,FALSE,13.3832060185185,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF25D5E00","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-28 06:52:44,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D5E00","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-28 06:52:46,"H",NA,FALSE,-11.2839814814815,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF25D5E0C","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-17 00:03:55,"H",NA,FALSE,0.00596064814814815,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D5E0C","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-17 00:12:30,"H",NA,FALSE,0.0692708333333333,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D5E14","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-17 02:02:33,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D5E14","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-17 02:02:34,"H",NA,FALSE,135.414884259259,"sockeye"
"ESANIS",NA,"3D9.1BF25D5E14","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Recovery",2006-09-29 12:00:00,"H",NA,FALSE,3669.95833333333,"sockeye"
"ESANIS",NA,"3D9.1BF25D5E14","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Recovery",2016-10-16 11:00:00,"H",NA,FALSE,5.08333333333333,"sockeye"
"ESANIS",NA,"3D9.1BF25D5E14","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Recovery",2016-10-21 13:00:00,"H",NA,FALSE,-3816.10069444444,"sockeye"
"RLCTRP",NA,"3D9.1BF25D5E1F","Summer","MPP06130.RLC","RLCTRP","Upper Salmon",2006-05-10,"Recapture",2006-05-11 10:35:00,"H",94,FALSE,8.77849537037037,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF25D5E1F","Summer","MPP06130.RLC","RLCTRP","Upper Salmon",2006-05-10,"Observation",2006-05-20 05:16:12,"H",94,FALSE,3.47222222222222e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D5E1F","Summer","MPP06130.RLC","RLCTRP","Upper Salmon",2006-05-10,"Observation",2006-05-20 05:16:15,"H",94,FALSE,1.68635416666667,"sockeye"
"LMJ","A-DIVERSION","3D9.1BF25D5E1F","Summer","MPP06130.RLC","RLCTRP","Upper Salmon",2006-05-10,"Observation",2006-05-21 21:44:41,"H",94,FALSE,0.0101041666666667,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D5E1F","Summer","MPP06130.RLC","RLCTRP","Upper Salmon",2006-05-10,"Observation",2006-05-21 21:59:14,"H",94,FALSE,1.58173611111111,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF25D5E1F","Summer","MPP06130.RLC","RLCTRP","Upper Salmon",2006-05-10,"Observation",2006-05-23 11:56:56,"H",94,FALSE,4.62962962962963e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF25D5E1F","Summer","MPP06130.RLC","RLCTRP","Upper Salmon",2006-05-10,"Observation",2006-05-23 11:57:00,"H",94,FALSE,-5.82666666666667,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D5E73","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-17 16:06:47,"H",115,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D5E73","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-17 16:06:48,"H",115,FALSE,4.18065972222222,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D5E83","Summer","MPP06117.RLC","RLCTRP","Upper Salmon",2006-04-27,"Observation",2006-05-21 20:27:09,"W",91,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D5E83","Summer","MPP06117.RLC","RLCTRP","Upper Salmon",2006-04-27,"Observation",2006-05-21 20:27:10,"W",91,FALSE,0.819606481481482,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D5E83","Summer","MPP06117.RLC","RLCTRP","Upper Salmon",2006-04-27,"Observation",2006-05-22 16:48:57,"W",91,FALSE,1.15740740740741e-05,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D5E83","Summer","MPP06117.RLC","RLCTRP","Upper Salmon",2006-04-27,"Observation",2006-05-22 16:48:58,"W",91,FALSE,0.188634259259259,"sockeye"
"TWX","PRIMARY TRAWL","3D9.1BF25D5F7C","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-22 23:05:15,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"TWX","PRIMARY TRAWL","3D9.1BF25D5F7C","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-22 23:05:16,"H",NA,FALSE,125.538009259259,"sockeye"
"ESANIS",NA,"3D9.1BF25D5F7C","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Recovery",2006-09-25 12:00:00,"H",NA,FALSE,-135.608078703704,"sockeye"
"GOJ","A-SEPARATOR GATE","3D9.1BF25D5FD5","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-12 21:24:23,"H",122,FALSE,4.62962962962963e-05,"sockeye"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1BF25D5FD5","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-12 21:24:27,"H",122,TRUE,1.99021990740741,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D606C","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-14 21:23:24,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D606C","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-14 21:23:25,"H",NA,FALSE,3.77103009259259,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF25D606C","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-18 16:03:38,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF25D606C","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-18 16:03:39,"H",NA,FALSE,2.28238425925926,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF25D60BC","Summer","MPP06129.RLC","RLCTRP","Upper Salmon",2006-05-09,"Observation",2006-05-20 22:50:28,"W",106,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D60BC","Summer","MPP06129.RLC","RLCTRP","Upper Salmon",2006-05-09,"Observation",2006-05-20 22:50:30,"W",106,FALSE,-0.885902777777778,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25D60DE","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-20 01:34:52,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25D60DE","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-20 01:34:53,"H",NA,FALSE,-8.88888888888889,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF25D6153","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-11 04:15:11,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D6153","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-11 04:15:12,"H",NA,FALSE,3.77027777777778,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D6153","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-14 22:53:40,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D6153","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-14 22:53:41,"H",NA,FALSE,0.26193287037037,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D618D","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-15 05:55:38,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D618D","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-15 05:55:39,"H",NA,FALSE,9.15790509259259,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1BF25D618D","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-24 09:43:02,"H",NA,FALSE,5.19528935185185,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF25D61DF","Summer","MPP06140.RLC","RLCTRP","Upper Salmon",2006-05-20,"Observation",2006-05-29 14:24:25,"H",106,FALSE,3.47222222222222e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D61DF","Summer","MPP06140.RLC","RLCTRP","Upper Salmon",2006-05-20,"Observation",2006-05-29 14:24:28,"H",106,FALSE,-4.65466435185185,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D61EF","Summer","MPP06136.RLC","RLCTRP","Upper Salmon",2006-05-16,"Observation",2006-05-24 22:41:57,"W",90,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D61EF","Summer","MPP06136.RLC","RLCTRP","Upper Salmon",2006-05-16,"Observation",2006-05-24 22:41:58,"W",90,FALSE,3.44736111111111,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D61EF","Summer","MPP06136.RLC","RLCTRP","Upper Salmon",2006-05-16,"Observation",2006-05-28 09:26:22,"W",90,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D61EF","Summer","MPP06136.RLC","RLCTRP","Upper Salmon",2006-05-16,"Observation",2006-05-28 09:26:23,"W",90,FALSE,6.26491898148148,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25D61EF","Summer","MPP06136.RLC","RLCTRP","Upper Salmon",2006-05-16,"Observation",2006-06-03 15:48:03,"W",90,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25D61EF","Summer","MPP06136.RLC","RLCTRP","Upper Salmon",2006-05-16,"Observation",2006-06-03 15:48:04,"W",90,FALSE,-15.7793865740741,"sockeye"
"LMJ","A-DIVERSION","3D9.1BF25D6206","Summer","MPP06108.OXB","RLCTRP","Upper Salmon",2006-05-10,"Observation",2006-05-18 21:05:59,"H",NA,FALSE,0.0003125,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D6206","Summer","MPP06108.OXB","RLCTRP","Upper Salmon",2006-05-10,"Observation",2006-05-18 21:06:26,"H",NA,FALSE,-12.5282060185185,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF25D6207","Summer","MPP06118.RLC","RLCTRP","Upper Salmon",2006-04-28,"Observation",2006-05-06 08:25:59,"W",113,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D6207","Summer","MPP06118.RLC","RLCTRP","Upper Salmon",2006-04-28,"Observation",2006-05-06 08:26:01,"W",113,FALSE,2.25289351851852,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D6207","Summer","MPP06118.RLC","RLCTRP","Upper Salmon",2006-04-28,"Observation",2006-05-08 14:30:24,"W",113,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D6207","Summer","MPP06118.RLC","RLCTRP","Upper Salmon",2006-04-28,"Observation",2006-05-08 14:30:25,"W",113,FALSE,14.2516319444444,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D622D","Summer","MPP06138.RLC","RLCTRP","Upper Salmon",2006-05-18,"Observation",2006-05-22 20:32:59,"H",98,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D622D","Summer","MPP06138.RLC","RLCTRP","Upper Salmon",2006-05-18,"Observation",2006-05-22 20:33:00,"H",98,FALSE,3.72491898148148,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF25D622D","Summer","MPP06138.RLC","RLCTRP","Upper Salmon",2006-05-18,"Observation",2006-05-26 14:01:33,"H",98,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF25D622D","Summer","MPP06138.RLC","RLCTRP","Upper Salmon",2006-05-18,"Observation",2006-05-26 14:01:34,"H",98,FALSE,-13.4792592592593,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D624F","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-13 02:31:44,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D624F","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-13 02:31:45,"H",NA,FALSE,3.20989583333333,"sockeye"
"RLCTRP",NA,"3D9.1BF25D6254","Summer","MPP06135.RLC","RLCTRP","Upper Salmon",2006-05-15,"Recapture",2006-05-16 07:34:00,"W",91,FALSE,7.06960648148148,"sockeye"
"LMJ","ADULT FISH RETURN","3D9.1BF25D6254","Summer","MPP06135.RLC","RLCTRP","Upper Salmon",2006-05-15,"Observation",2006-05-23 09:14:14,"W",91,FALSE,-3.36425925925926,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D626C","Summer","MPP06134.RLC","RLCTRP","Upper Salmon",2006-05-14,"Observation",2006-05-20 00:29:58,"W",97,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D626C","Summer","MPP06134.RLC","RLCTRP","Upper Salmon",2006-05-14,"Observation",2006-05-20 00:29:59,"W",97,FALSE,1.50277777777778,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF25D626C","Summer","MPP06134.RLC","RLCTRP","Upper Salmon",2006-05-14,"Observation",2006-05-21 12:34:10,"W",97,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D626C","Summer","MPP06134.RLC","RLCTRP","Upper Salmon",2006-05-14,"Observation",2006-05-21 12:34:12,"W",97,FALSE,-9.63835648148148,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D6270","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-11 21:15:11,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D6270","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-11 21:15:12,"H",NA,FALSE,8.65064814814815,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D629C","Summer","MPP06128.RLC","RLCTRP","Upper Salmon",2006-05-08,"Observation",2006-05-20 12:52:20,"H",100,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D629C","Summer","MPP06128.RLC","RLCTRP","Upper Salmon",2006-05-08,"Observation",2006-05-20 12:52:21,"H",100,FALSE,5.15540509259259,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF25D629C","Summer","MPP06128.RLC","RLCTRP","Upper Salmon",2006-05-08,"Observation",2006-05-25 16:36:13,"H",100,FALSE,3.47222222222222e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF25D629C","Summer","MPP06128.RLC","RLCTRP","Upper Salmon",2006-05-08,"Observation",2006-05-25 16:36:16,"H",100,FALSE,-28.3390740740741,"sockeye"
"RLCTRP",NA,"3D9.1BF25D62A3","Summer","MPP06116.RLC","RLCTRP","Upper Salmon",2006-04-26,"Recapture",2006-04-27 08:28:00,"W",114,FALSE,20.0738078703704,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF25D62A3","Summer","MPP06116.RLC","RLCTRP","Upper Salmon",2006-04-26,"Observation",2006-05-17 10:14:22,"W",114,FALSE,4.62962962962963e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF25D62A3","Summer","MPP06116.RLC","RLCTRP","Upper Salmon",2006-04-26,"Observation",2006-05-17 10:14:26,"W",114,FALSE,-4.41482638888889,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D62C6","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-13 00:17:18,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D62C6","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-13 00:17:19,"H",NA,FALSE,9.50065972222222,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25D62C6","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-22 12:18:21,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF25D62C6","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-22 12:18:22,"H",NA,FALSE,2.58884259259259,"sockeye"
"TWX","PRIMARY TRAWL","3D9.1BF25D62C6","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-25 02:26:18,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"TWX","PRIMARY TRAWL","3D9.1BF25D62C6","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-25 02:26:20,"H",NA,FALSE,-9.18844907407407,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D62D0","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-15 21:55:11,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D62D0","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-15 21:55:12,"H",NA,FALSE,9.57771990740741,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF25D62F8","Summer","MPP06136.RLC","RLCTRP","Upper Salmon",2006-05-16,"Observation",2006-05-25 11:47:19,"W",93,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF25D62F8","Summer","MPP06136.RLC","RLCTRP","Upper Salmon",2006-05-16,"Observation",2006-05-25 11:47:21,"W",93,FALSE,1.41390046296296,"sockeye"
"LMJ","ADULT FISH RETURN","3D9.1BF25D62F8","Summer","MPP06136.RLC","RLCTRP","Upper Salmon",2006-05-16,"Observation",2006-05-26 21:43:22,"W",93,FALSE,-13.9144328703704,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D6311","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-12 23:46:56,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF25D6311","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-12 23:46:57,"H",NA,FALSE,4.2206712962963,"sockeye"
"LMJ","A-DIVERSION","3D9.1BF25D6311","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-17 05:04:47,"H",NA,FALSE,0.0368518518518519,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF25D6311","Summer","PKL06102.SWT","SAWTRP","Upper Salmon",2006-05-04,"Observation",2006-05-17 05:57:51,"H",NA,FALSE,-5.14241898148148,"sockeye"
