"obs_site","ant","tag_id","run","filename","rel_site","subbasin","subbasin_name","rel_date","etype","date","count","rtype","length","transported","year","mindate","maxdate"
"BR0","Upstream","3DD.00774EBB12","Summer","JDI14265.BFA","BRIDGC",17070204,"Lower John Day","2014-09-23","Observation","2015-05-06 15:06:24",1,"W",142,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBB3D","Summer","JDI14217.BFA","BRIDGC",17070204,"Lower John Day","2014-08-05","Recapture","2014-09-25 08:23:00",1,"W",125,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00774EBC14","Summer","JDI14258.BFB","BRIDGC",17070204,"Lower John Day","2014-09-15","Observation","2015-02-27 23:06:45",1,"W",116,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBC16","Summer","JDI14265.BFA","BRIDGC",17070204,"Lower John Day","2014-09-23","Recapture","2014-09-23 12:51:00",1,"W",72,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.00774EBC17","Summer","JDI14272.MFA","JSFMC",17070201,"Upper John Day","2014-09-29","Recapture","2014-09-30 13:31:00",1,"W",112,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.00774EBC18","Summer","JDI14260.GFA","GABLEC",17070204,"Lower John Day","2014-09-17","Observation","2014-10-03 05:50:01",1,"W",81,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBC31","Summer","JDI14219.BGC","BRIDGC",17070204,"Lower John Day","2014-08-07","Recapture","2014-09-10 09:14:00",1,"W",132,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBC4E","Summer","JDI14259.BGB","BRIDGC",17070204,"Lower John Day","2014-09-16","Recapture","2015-09-15 09:59:00",1,"W",78,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBC53","Summer","JDI14259.BGA","BRIDGC",17070204,"Lower John Day","2014-09-16","Recapture","2016-01-27 11:41:00",1,"W",75,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.00774EBC53","Summer","JDI14259.BGA","BRIDGC",17070204,"Lower John Day","2014-09-16","Observation","2016-04-10 00:58:49",1,"W",75,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00774EBC53","Summer","JDI14259.BGA","BRIDGC",17070204,"Lower John Day","2014-09-16","Observation","2016-04-14 05:21:05",1,"W",75,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00774EBC53","Summer","JDI14259.BGA","BRIDGC",17070204,"Lower John Day","2014-09-16","Observation","2016-05-06 15:11:35",1,"W",75,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","3DD.00774EBC53","Summer","JDI14259.BGA","BRIDGC",17070204,"Lower John Day","2014-09-16","Observation","2016-05-10 05:23:56",3,"W",75,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBC5E","Summer","JDI14265.BFA","BRIDGC",17070204,"Lower John Day","2014-09-23","Recapture","2015-01-22 09:15:00",1,"W",68,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00774EBC8C","Summer","JDI14265.BFA","BRIDGC",17070204,"Lower John Day","2014-09-23","Observation","2015-05-14 12:58:46",1,"W",93,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00774EBC8C","Summer","JDI14265.BFA","BRIDGC",17070204,"Lower John Day","2014-09-23","Observation","2015-05-19 14:16:16",1,"W",93,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.00774EBCF7","Summer","JDI14182.MFA","JSFMC",17070201,"Upper John Day","2014-07-01","Recapture","2014-09-29 11:26:00",1,"W",97,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00774EBD02","Summer","JDI14268.BGB","BRIDGC",17070204,"Lower John Day","2014-09-25","Observation","2015-02-07 15:46:04",1,"W",85,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.00774EBDCB","Summer","JDI14260.GFA","GABLEC",17070204,"Lower John Day","2014-09-17","Observation","2015-11-13 17:04:47",1,"W",76,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBE2B","Summer","JDI14265.BFA","BRIDGC",17070204,"Lower John Day","2014-09-23","Recapture","2014-09-23 12:51:00",1,"W",139,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBE7A","Summer","JDI14218.BFA","BRIDGC",17070204,"Lower John Day","2014-08-06","Recapture","2014-08-07 10:59:00",1,"W",129,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.00774EBE7A","Summer","JDI14218.BFA","BRIDGC",17070204,"Lower John Day","2014-08-06","Observation","2014-08-18 19:50:45",1,"W",129,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00774EBE93","Summer","JDI14265.BFA","BRIDGC",17070204,"Lower John Day","2014-09-23","Observation","2015-04-19 21:53:44",1,"W",72,FALSE,NA,NA,NA
"BR3","Upstream","3DD.00774EBEA4","Summer","JDI14260.BFA","BRIDGC",17070204,"Lower John Day","2014-09-17","Observation","2015-01-18 13:45:20",1,"W",73,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBEA4","Summer","JDI14260.BFA","BRIDGC",17070204,"Lower John Day","2014-09-17","Recapture","2015-09-25 08:34:00",1,"W",73,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00774EBEA7","Summer","JDI14175.BGC","BRIDGC",17070204,"Lower John Day","2014-06-24","Observation","2015-04-29 03:38:08",1,"W",104,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBEA7","Summer","JDI14175.BGC","BRIDGC",17070204,"Lower John Day","2014-06-24","Recapture","2015-06-28 05:26:00",1,"W",104,FALSE,NA,NA,NA
"BR3","Upstream","3DD.00774EBEA7","Summer","JDI14175.BGC","BRIDGC",17070204,"Lower John Day","2014-06-24","Observation","2015-09-18 05:35:51",1,"W",104,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBEA7","Summer","JDI14175.BGC","BRIDGC",17070204,"Lower John Day","2014-06-24","Recapture","2015-09-24 08:22:00",1,"W",104,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.00774EBEAF","Summer","JDI14272.MFA","JSFMC",17070201,"Upper John Day","2014-09-29","Recapture","2014-09-30 13:31:00",1,"W",112,FALSE,NA,NA,NA
"SJ1","Upstream","3DD.00774EBEAF","Summer","JDI14272.MFA","JSFMC",17070201,"Upper John Day","2014-09-29","Observation","2015-05-06 15:37:19",1,"W",112,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00774EBEBF","Summer","JDI14268.BGA","BRIDGC",17070204,"Lower John Day","2014-09-25","Observation","2015-02-26 00:04:42",1,"W",124,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00774EBED5","Summer","JDI14217.BFC","BRIDGC",17070204,"Lower John Day","2014-08-05","Observation","2014-08-26 18:17:19",1,"W",109,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBED7","Summer","JDI14259.BGA","BRIDGC",17070204,"Lower John Day","2014-09-16","Recapture","2015-01-26 10:13:00",1,"W",137,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00774EBED7","Summer","JDI14259.BGA","BRIDGC",17070204,"Lower John Day","2014-09-16","Observation","2015-04-22 01:54:11",1,"W",137,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00774EBED7","Summer","JDI14259.BGA","BRIDGC",17070204,"Lower John Day","2014-09-16","Observation","2015-04-27 23:49:33",1,"W",137,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBF10","Summer","JDI14174.BFB","BRIDGC",17070204,"Lower John Day","2014-06-23","Recapture","2014-09-16 13:40:00",1,"W",119,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBF32","Summer","JDI14170.BFB","BRIDGC",17070204,"Lower John Day","2014-06-19","Recapture","2014-10-02 12:32:00",1,"W",134,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBF3F","Summer","JDI14174.BFB","BRIDGC",17070204,"Lower John Day","2014-06-23","Recapture","2014-06-24 14:10:00",1,"W",126,FALSE,NA,NA,NA
"BEAR2C",NA,"3DD.00774EBF58","Summer","JDI14172.BFA","BEAR2C",17070204,"Lower John Day","2014-06-21","Recapture","2014-06-22 08:42:00",1,"W",105,FALSE,NA,NA,NA
"SJ2","Downstream SF John Day","3DD.00774EBF6F","Summer","JDI14181.MFA","JSFMC",17070201,"Upper John Day","2014-06-30","Observation","2014-10-23 21:44:25",1,"W",82,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00774EBF6F","Summer","JDI14181.MFA","JSFMC",17070201,"Upper John Day","2014-06-30","Observation","2014-11-14 22:10:53",1,"W",82,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EBFA7","Summer","JDI14174.BFB","BRIDGC",17070204,"Lower John Day","2014-06-23","Recapture","2015-01-31 11:31:00",1,"W",115,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.00774EBFB6","Summer","JDI14261.GGA","GABLEC",17070204,"Lower John Day","2014-09-18","Recapture","2015-01-22 14:52:00",1,"W",81,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00774EBFB6","Summer","JDI14261.GGA","GABLEC",17070204,"Lower John Day","2014-09-18","Observation","2015-09-04 03:03:01",1,"W",81,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EC186","Summer","JDI14175.BGC","BRIDGC",17070204,"Lower John Day","2014-06-24","Recapture","2014-09-17 08:11:00",1,"W",95,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00774EC18D","Summer","JDI14267.BFA","BRIDGC",17070204,"Lower John Day","2014-09-24","Observation","2015-04-17 19:36:25",1,"W",127,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00774EC18D","Summer","JDI14267.BFA","BRIDGC",17070204,"Lower John Day","2014-09-24","Observation","2015-04-20 00:26:40",1,"W",127,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00774EC18D","Summer","JDI14267.BFA","BRIDGC",17070204,"Lower John Day","2014-09-24","Observation","2015-05-18 08:01:48",1,"W",127,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.00774EC273","Summer","JDI14272.MFA","JSFMC",17070201,"Upper John Day","2014-09-29","Recapture","2014-09-30 13:31:00",1,"W",101,FALSE,NA,NA,NA
"SJ2","Murderers Creek","3DD.00774EC273","Summer","JDI14272.MFA","JSFMC",17070201,"Upper John Day","2014-09-29","Observation","2015-05-04 00:52:56",1,"W",101,FALSE,NA,NA,NA
"SJ1","Upstream","3DD.00774EC273","Summer","JDI14272.MFA","JSFMC",17070201,"Upper John Day","2014-09-29","Observation","2015-05-04 21:36:04",1,"W",101,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00774EC273","Summer","JDI14272.MFA","JSFMC",17070201,"Upper John Day","2014-09-29","Observation","2015-05-27 21:40:01",1,"W",101,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.00774EC27A","Summer","JDI14181.MFA","JSFMC",17070201,"Upper John Day","2014-06-30","Recapture","2014-10-01 09:53:00",1,"W",147,FALSE,NA,NA,NA
"SJ2","Downstream SF John Day","3DD.00774EC27A","Summer","JDI14181.MFA","JSFMC",17070201,"Upper John Day","2014-06-30","Observation","2014-10-11 21:24:30",1,"W",147,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EC443","Summer","JDI14174.BFA","BRIDGC",17070204,"Lower John Day","2014-06-23","Recapture","2014-09-16 07:47:00",1,"W",117,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00774EC5FC","Summer","JDI14260.GFA","GABLEC",17070204,"Lower John Day","2014-09-17","Observation","2015-04-17 18:44:13",1,"W",79,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.00774EC6DA","Summer","JDI14273.MFA","JSFMC",17070201,"Upper John Day","2014-09-30","Recapture","2014-10-01 09:53:00",1,"W",179,FALSE,NA,NA,NA
"SJ2","Upstream SF John Day","3DD.00774EC6DA","Summer","JDI14273.MFA","JSFMC",17070201,"Upper John Day","2014-09-30","Observation","2014-12-29 18:18:14",1,"W",179,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EC79C","Summer","JDI14267.BFA","BRIDGC",17070204,"Lower John Day","2014-09-24","Recapture","2015-09-10 12:30:00",1,"W",81,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00774EC7E5","Summer","JDI14260.BFA","BRIDGC",17070204,"Lower John Day","2014-09-17","Observation","2014-11-20 18:36:41",1,"W",106,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EC7F1","Summer","JDI14174.BFB","BRIDGC",17070204,"Lower John Day","2014-06-23","Recapture","2015-01-30 11:01:00",1,"W",110,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EC945","Summer","JDI14260.BFA","BRIDGC",17070204,"Lower John Day","2014-09-17","Recapture","2014-09-18 07:54:00",1,"W",140,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00774EC945","Summer","JDI14260.BFA","BRIDGC",17070204,"Lower John Day","2014-09-17","Observation","2014-12-11 09:42:20",1,"W",140,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00774EC94B","Summer","JDI14261.GGA","GABLEC",17070204,"Lower John Day","2014-09-18","Observation","2017-03-30 17:04:44",1,"W",73,FALSE,NA,NA,NA
"BR3","Upstream","3DD.00774EC9B8","Summer","JDI14252.BFE","BRIDGC",17070204,"Lower John Day","2014-09-09","Observation","2014-12-20 07:53:21",1,"W",107,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EC9DF","Summer","JDI14174.BFB","BRIDGC",17070204,"Lower John Day","2014-06-23","Recapture","2014-09-15 15:04:00",1,"W",110,FALSE,NA,NA,NA
"BEAR2C",NA,"3DD.00774ECA20","Summer","JDI14172.BFA","BEAR2C",17070204,"Lower John Day","2014-06-21","Recapture","2014-06-22 08:42:00",1,"W",152,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ECA38","Summer","JDI14217.BFB","BRIDGC",17070204,"Lower John Day","2014-08-05","Recapture","2014-09-10 13:09:00",1,"W",127,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00774ECA38","Summer","JDI14217.BFB","BRIDGC",17070204,"Lower John Day","2014-08-05","Observation","2015-04-16 11:40:46",1,"W",127,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00774ECA38","Summer","JDI14217.BFB","BRIDGC",17070204,"Lower John Day","2014-08-05","Observation","2015-04-18 01:25:07",1,"W",127,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00774ECA38","Summer","JDI14217.BFB","BRIDGC",17070204,"Lower John Day","2014-08-05","Observation","2015-05-12 15:10:54",1,"W",127,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.00774ECA63","Summer","JDI14260.GFA","GABLEC",17070204,"Lower John Day","2014-09-17","Observation","2015-04-28 04:29:02",1,"W",78,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.00774ECA65","Summer","JDI14261.GGA","GABLEC",17070204,"Lower John Day","2014-09-18","Recapture","2015-06-27 05:16:00",1,"W",129,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ECBC8","Summer","JDI14219.BGC","BRIDGC",17070204,"Lower John Day","2014-08-07","Recapture","2014-09-17 08:11:00",1,"W",115,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00774ECBC8","Summer","JDI14219.BGC","BRIDGC",17070204,"Lower John Day","2014-08-07","Observation","2017-04-21 10:56:48",1,"W",115,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ECBEC","Summer","JDI14175.BGC","BRIDGC",17070204,"Lower John Day","2014-06-24","Recapture","2014-09-18 07:54:00",1,"W",107,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00774ECC33","Summer","JDI14260.BFA","BRIDGC",17070204,"Lower John Day","2014-09-17","Observation","2015-05-19 08:12:56",1,"W",68,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.00774ECC33","Summer","JDI14260.BFA","BRIDGC",17070204,"Lower John Day","2014-09-17","Observation","2015-05-23 17:28:55",1,"W",68,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00774ECC33","Summer","JDI14260.BFA","BRIDGC",17070204,"Lower John Day","2014-09-17","Observation","2015-05-26 12:58:41",1,"W",68,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ECC59","Summer","JDI14174.BFC","BRIDGC",17070204,"Lower John Day","2014-06-23","Recapture","2014-06-24 07:34:00",1,"W",145,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00774ECC59","Summer","JDI14174.BFC","BRIDGC",17070204,"Lower John Day","2014-06-23","Observation","2014-08-19 19:20:27",1,"W",145,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ECC61","Summer","JDI14174.BFC","BRIDGC",17070204,"Lower John Day","2014-06-23","Recapture","2014-09-17 08:11:00",1,"W",125,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00774ECC6B","Summer","JDI14268.BGA","BRIDGC",17070204,"Lower John Day","2014-09-25","Observation","2015-04-22 10:43:28",1,"W",129,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00774ECC70","Summer","JDI14172.GFA","GABLEC",17070204,"Lower John Day","2014-06-21","Observation","2014-09-28 19:06:56",1,"W",143,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ECC70","Summer","JDI14172.GFA","GABLEC",17070204,"Lower John Day","2014-06-21","Recapture","2015-01-20 09:26:00",1,"W",143,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00774ECC79","Summer","JDI14266.BFA","BRIDGC",17070204,"Lower John Day","2014-09-23","Observation","2015-04-22 21:51:34",1,"W",81,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00774ECC79","Summer","JDI14266.BFA","BRIDGC",17070204,"Lower John Day","2014-09-23","Observation","2015-05-03 07:00:25",1,"W",81,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ECCB2","Summer","JDI14253.BGC","BRIDGC",17070204,"Lower John Day","2014-09-10","Recapture","2014-09-25 08:23:00",1,"W",120,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.00774ECCE8","Summer","JDI14182.MGA","JSFMC",17070201,"Upper John Day","2014-07-01","Recapture","2014-10-01 09:53:00",1,"W",81,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ECD00","Summer","JDI14260.BFA","BRIDGC",17070204,"Lower John Day","2014-09-17","Recapture","2015-01-29 08:50:00",1,"W",75,FALSE,NA,NA,NA
"BR2","Gable Creek","3DD.00774ECD30","Summer","JDI14261.GGA","GABLEC",17070204,"Lower John Day","2014-09-18","Observation","2014-09-28 10:45:34",1,"W",132,FALSE,NA,NA,NA
"BEAR2C",NA,"3DD.00774ECD4F","Summer","JDI14173.BGA","BEAR2C",17070204,"Lower John Day","2014-06-22","Recapture","2016-07-11 08:57:00",1,"W",154,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ECDC2","Summer","JDI14217.BFC","BRIDGC",17070204,"Lower John Day","2014-08-05","Recapture","2014-09-10 10:00:00",1,"W",118,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ECEA9","Summer","JDI14258.BFB","BRIDGC",17070204,"Lower John Day","2014-09-15","Recapture","2014-09-16 13:40:00",1,"W",72,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00774ECEA9","Summer","JDI14258.BFB","BRIDGC",17070204,"Lower John Day","2014-09-15","Observation","2015-04-08 22:02:50",1,"W",72,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00774ED061","Summer","JDI14218.BFA","BRIDGC",17070204,"Lower John Day","2014-08-06","Observation","2014-08-07 09:46:05",1,"W",132,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ED061","Summer","JDI14218.BFA","BRIDGC",17070204,"Lower John Day","2014-08-06","Recapture","2014-08-07 10:59:00",1,"W",132,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00774ED0FD","Summer","JDI14260.BFA","BRIDGC",17070204,"Lower John Day","2014-09-17","Observation","2015-05-22 12:36:38",1,"W",126,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ED37A","Summer","JDI14265.BFA","BRIDGC",17070204,"Lower John Day","2014-09-23","Recapture","2014-09-23 12:51:00",1,"W",96,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ED3D5","Summer","JDI14174.BFA","BRIDGC",17070204,"Lower John Day","2014-06-23","Recapture","2014-06-24 08:14:00",1,"W",119,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ED416","Summer","JDI14260.BFA","BRIDGC",17070204,"Lower John Day","2014-09-17","Recapture","2014-09-18 07:54:00",1,"W",75,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ED5A0","Summer","JDI14258.BFB","BRIDGC",17070204,"Lower John Day","2014-09-15","Recapture","2014-09-16 13:40:00",1,"W",75,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ED648","Summer","JDI14176.BFA","BRIDGC",17070204,"Lower John Day","2014-06-25","Recapture","2015-02-01 11:44:00",1,"W",133,FALSE,NA,NA,NA
"BR1","Downstream","3DD.00774ED648","Summer","JDI14176.BFA","BRIDGC",17070204,"Lower John Day","2014-06-25","Observation","2015-04-19 04:18:11",1,"W",133,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00774ED648","Summer","JDI14176.BFA","BRIDGC",17070204,"Lower John Day","2014-06-25","Observation","2015-04-21 04:56:17",1,"W",133,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00774ED648","Summer","JDI14176.BFA","BRIDGC",17070204,"Lower John Day","2014-06-25","Observation","2015-05-16 09:36:54",1,"W",133,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.00774ED683","Summer","JDI14182.MGA","JSFMC",17070201,"Upper John Day","2014-07-01","Recapture","2014-10-01 09:53:00",1,"W",135,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00774ED746","Summer","JDI14260.GFA","GABLEC",17070204,"Lower John Day","2014-09-17","Observation","2015-01-23 00:09:04",1,"W",104,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ED74C","Summer","JDI14267.BFB","BRIDGC",17070204,"Lower John Day","2014-09-24","Recapture","2014-09-25 12:19:00",1,"W",144,FALSE,NA,NA,NA
"BR2","Gable Creek","3DD.00774ED74D","Summer","JDI14173.GGA","GABLEC",17070204,"Lower John Day","2014-06-22","Observation","2014-08-31 01:02:37",1,"W",153,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.00774ED74D","Summer","JDI14173.GGA","GABLEC",17070204,"Lower John Day","2014-06-22","Recapture","2014-09-17 15:03:00",1,"W",153,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","3DD.00774ED74D","Summer","JDI14173.GGA","GABLEC",17070204,"Lower John Day","2014-06-22","Observation","2015-12-29 06:21:40",1,"W",153,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.00774ED74D","Summer","JDI14173.GGA","GABLEC",17070204,"Lower John Day","2014-06-22","Recapture","2016-01-18 10:33:00",1,"W",153,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00774ED74D","Summer","JDI14173.GGA","GABLEC",17070204,"Lower John Day","2014-06-22","Observation","2016-04-24 14:34:06",1,"W",153,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ED788","Summer","JDI14260.BFA","BRIDGC",17070204,"Lower John Day","2014-09-17","Recapture","2014-09-18 07:54:00",1,"W",147,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ED7BC","Summer","JDI14219.BGC","BRIDGC",17070204,"Lower John Day","2014-08-07","Recapture","2014-09-10 09:14:00",1,"W",120,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00774ED7BC","Summer","JDI14219.BGC","BRIDGC",17070204,"Lower John Day","2014-08-07","Observation","2017-03-19 21:54:15",1,"W",120,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00774ED7D8","Summer","JDI14260.BFA","BRIDGC",17070204,"Lower John Day","2014-09-17","Observation","2015-05-22 07:19:04",1,"W",100,FALSE,NA,NA,NA
"SJ2","Downstream SF John Day","3DD.00774ED7E7","Summer","JDI14182.MGA","JSFMC",17070201,"Upper John Day","2014-07-01","Observation","2014-09-21 06:16:04",1,"W",120,FALSE,NA,NA,NA
"BEAR2C",NA,"3DD.00774ED7EC","Summer","JDI14172.BFA","BEAR2C",17070204,"Lower John Day","2014-06-21","Recapture","2014-06-22 08:42:00",1,"W",158,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774ED7F2","Summer","JDI14265.BFA","BRIDGC",17070204,"Lower John Day","2014-09-23","Recapture","2014-09-23 12:51:00",1,"W",170,FALSE,NA,NA,NA
"GABLEC",NA,"3DD.00774ED7F8","Summer","JDI14173.GGA","GABLEC",17070204,"Lower John Day","2014-06-22","Recapture","2015-01-23 13:07:00",1,"W",120,FALSE,NA,NA,NA
"JSFMC",NA,"3DD.00774ED80F","Summer","JDI14272.MFB","JSFMC",17070201,"Upper John Day","2014-09-29","Recapture","2014-09-30 17:26:00",1,"W",113,FALSE,NA,NA,NA
"SJ1","Downstream","3DD.00774ED816","Summer","JDI14273.MFA","JSFMC",17070201,"Upper John Day","2014-09-30","Observation","2015-05-07 00:12:17",1,"W",129,FALSE,NA,NA,NA
"BR3","Downstream","3DD.00774ED831","Summer","JDI14259.BGB","BRIDGC",17070204,"Lower John Day","2014-09-16","Observation","2015-03-15 12:25:36",1,"W",75,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","3DD.00774ED831","Summer","JDI14259.BGB","BRIDGC",17070204,"Lower John Day","2014-09-16","Observation","2015-10-26 12:20:11",1,"W",75,FALSE,NA,NA,NA
"BR2","Gable Creek","3DD.00774ED836","Summer","JDI14261.GGA","GABLEC",17070204,"Lower John Day","2014-09-18","Observation","2016-01-01 13:37:26",1,"W",85,FALSE,NA,NA,NA
"BEAR2C",NA,"3DD.00774ED8BB","Summer","JDI14172.BFA","BEAR2C",17070204,"Lower John Day","2014-06-21","Recapture","2014-06-22 08:42:00",1,"W",99,FALSE,NA,NA,NA
"BR0","Downstream","3DD.00774ED8BB","Summer","JDI14172.BFA","BEAR2C",17070204,"Lower John Day","2014-06-21","Observation","2015-04-20 02:43:13",1,"W",99,FALSE,NA,NA,NA
"BCC","15X15 FULL-FLOW ANTENNA","3DD.00774ED8BB","Summer","JDI14172.BFA","BEAR2C",17070204,"Lower John Day","2014-06-21","Observation","2015-05-14 10:58:30",1,"W",99,FALSE,NA,NA,NA
"BRIDGC",NA,"3DD.00774EDA01","Summer","JDI14265.BFA","BRIDGC",17070204,"Lower John Day","2014-09-23","Recapture","2015-09-10 09:53:00",1,"W",83,FALSE,NA,NA,NA
