"obs_site","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"GOJ","3D9.1C2D6AE629","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 23:35:32","H",92,FALSE,"sockeye"
"GOJ","3D9.1C2D6AE634","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-02 23:31:15","H",89,FALSE,"sockeye"
"GOJ","3D9.1C2D6AE634","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-02 23:31:18","H",89,TRUE,"sockeye"
"GRJ","3D9.1C2D6AE64A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 23:35:15","H",104,FALSE,"sockeye"
"GRJ","3D9.1C2D6AE64A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 23:35:16","H",104,FALSE,"sockeye"
"FOUNDI","3D9.1C2D6AE64A","Summer","RLCTRP","Upper Salmon","2012-05-10","Recovery","2012-09-22 12:00:00","H",104,FALSE,"sockeye"
"LMJ","3D9.1C2D6AE675","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-03 05:42:28","H",88,TRUE,"sockeye"
"LMJ","3D9.1C2D6AE675","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-03 05:42:29","H",88,TRUE,"sockeye"
"JDJ","3D9.1C2D6AE67C","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-12 00:21:31","H",83,FALSE,"sockeye"
"JDJ","3D9.1C2D6AE67C","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-12 00:21:30","H",83,FALSE,"sockeye"
"MCJ","3D9.1C2D6AE67C","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-09 22:18:00","H",83,FALSE,"sockeye"
"MCJ","3D9.1C2D6AE67C","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-09 22:17:59","H",83,FALSE,"sockeye"
"MCJ","3D9.1C2D6AE67C","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-09 06:00:37","H",83,FALSE,"sockeye"
"GOJ","3D9.1C2D6AE68A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-27 22:18:18","H",105,TRUE,"sockeye"
"GOJ","3D9.1C2D6AE68A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-27 22:18:14","H",105,FALSE,"sockeye"
"GOJ","3D9.1C2D6AE68A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-25 12:34:40","H",105,FALSE,"sockeye"
"GRJ","3D9.1C2D6AE6C3","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 07:58:40","H",NA,TRUE,"sockeye"
"GRJ","3D9.1C2D6AE6C3","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 07:58:39","H",NA,TRUE,"sockeye"
"GOJ","3D9.1C2D6AE714","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 21:52:41","H",156,TRUE,"sockeye"
"GOJ","3D9.1C2D6AE714","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 21:52:38","H",156,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6AE757","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 12:21:47","H",122,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6AE757","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 12:21:44","H",122,FALSE,"sockeye"
"CRESIS","3D9.1C2D6AE757","Summer","RLCTRP","Upper Salmon","2012-05-10","Recovery","2012-08-03 12:00:00","H",122,FALSE,"sockeye"
"LMJ","3D9.1C2D6AE75F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-06 14:37:05","H",105,FALSE,"sockeye"
"LMJ","3D9.1C2D6AE75F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-06 23:18:26","H",105,FALSE,"sockeye"
"LMJ","3D9.1C2D6AE75F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-05 18:11:58","H",105,FALSE,"sockeye"
"GRJ","3D9.1C2D6AE7F2","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 21:28:00","H",95,TRUE,"sockeye"
"GRJ","3D9.1C2D6AE7F2","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 21:28:01","H",95,TRUE,"sockeye"
"GRJ","3D9.1C2D6AE80B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 11:55:04","H",88,FALSE,"sockeye"
"LMJ","3D9.1C2D6AE80B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-31 19:34:36","H",88,FALSE,"sockeye"
"LMJ","3D9.1C2D6AE80B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-31 08:40:13","H",88,FALSE,"sockeye"
"GRJ","3D9.1C2D6AE80B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 11:55:02","H",88,FALSE,"sockeye"
"GOJ","3D9.1C2D6AE81B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 21:36:38","H",88,TRUE,"sockeye"
"GOJ","3D9.1C2D6AE81B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 21:36:39","H",88,TRUE,"sockeye"
"LMJ","3D9.1C2D6AE81F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 23:19:37","H",94,TRUE,"sockeye"
"LMJ","3D9.1C2D6AE81F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 23:19:38","H",94,TRUE,"sockeye"
"GRJ","3D9.1C2D6AE89B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 21:24:42","H",85,TRUE,"sockeye"
"GRJ","3D9.1C2D6AE89B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 21:24:41","H",85,TRUE,"sockeye"
"ICHFFB","3D9.1C2D6AE94F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-29 14:39:03","H",118,FALSE,"sockeye"
"GRJ","3D9.1C2D6AE94F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 03:11:44","H",118,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6AE94F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-29 14:39:01","H",118,FALSE,"sockeye"
"GOJ","3D9.1C2D6AE94F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-24 21:13:55","H",118,FALSE,"sockeye"
"GRJ","3D9.1C2D6AE94F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 03:11:42","H",118,FALSE,"sockeye"
"GOJ","3D9.1C2D6AE94F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-24 21:13:58","H",118,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6AE998","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-27 12:50:24","H",105,FALSE,"sockeye"
"LMJ","3D9.1C2D6AE998","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-25 03:45:24","H",105,FALSE,"sockeye"
"LMJ","3D9.1C2D6AE998","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-25 02:10:26","H",105,FALSE,"sockeye"
"GRJ","3D9.1C2D6AE998","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 22:21:34","H",105,FALSE,"sockeye"
"GRJ","3D9.1C2D6AE998","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 22:21:33","H",105,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6AE998","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-27 12:50:27","H",105,FALSE,"sockeye"
"GOJ","3D9.1C2D6AE99F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 15:57:39","H",100,FALSE,"sockeye"
"GRJ","3D9.1C2D6AE99F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-19 20:52:04","H",100,FALSE,"sockeye"
"MCJ","3D9.1C2D6AE99F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-31 15:12:37","H",100,FALSE,"sockeye"
"GRJ","3D9.1C2D6AE99F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-19 20:52:06","H",100,FALSE,"sockeye"
"MCJ","3D9.1C2D6AE99F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-31 15:12:41","H",100,FALSE,"sockeye"
"GOJ","3D9.1C2D6AE99F","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 15:57:38","H",100,FALSE,"sockeye"
"GRJ","3D9.1C2D6AE9AF","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 06:51:47","H",93,FALSE,"sockeye"
"GRJ","3D9.1C2D6AE9AF","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 06:51:45","H",93,FALSE,"sockeye"
"GOJ","3D9.1C2D6AE9C0","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 21:33:44","H",108,TRUE,"sockeye"
"GOJ","3D9.1C2D6AE9C0","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 21:33:40","H",108,FALSE,"sockeye"
"JDJ","3D9.1C2D6AEA3A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-25 19:51:58","H",107,FALSE,"sockeye"
"JDJ","3D9.1C2D6AEA3A","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-25 19:51:59","H",107,FALSE,"sockeye"
"LMJ","3D9.1C2D6AEA55","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 21:00:18","H",134,TRUE,"sockeye"
"LMJ","3D9.1C2D6AEA55","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 21:00:17","H",134,TRUE,"sockeye"
"GOJ","3D9.1C2D6AEA6B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 00:47:13","H",95,TRUE,"sockeye"
"GOJ","3D9.1C2D6AEA6B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-25 08:02:15","H",95,FALSE,"sockeye"
"GOJ","3D9.1C2D6AEA6B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 00:47:12","H",95,TRUE,"sockeye"
"GRJ","3D9.1C2D6AEA73","Summer","RLCTRP","Upper Salmon","2012-05-17","Observation","2012-05-26 20:32:17","W",91,FALSE,"sockeye"
"GRJ","3D9.1C2D6AEA73","Summer","RLCTRP","Upper Salmon","2012-05-17","Observation","2012-05-26 20:32:19","W",91,FALSE,"sockeye"
"BCC","3D9.1C2D6AEACD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-04 20:25:38","H",97,FALSE,"sockeye"
"BCC","3D9.1C2D6AEACD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-04 20:25:37","H",97,FALSE,"sockeye"
"GRJ","3D9.1C2D6AEB25","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-17 03:28:00","H",132,TRUE,"sockeye"
"GRJ","3D9.1C2D6AEB25","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-17 03:27:46","H",132,TRUE,"sockeye"
"MCJ","3D9.1C2D6AEB55","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-28 13:40:27","H",102,FALSE,"sockeye"
"MCJ","3D9.1C2D6AEB55","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-28 13:40:28","H",102,FALSE,"sockeye"
"LMJ","3D9.1C2D6AEB95","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-04 10:39:30","H",87,FALSE,"sockeye"
"GOJ","3D9.1C2D6AEB95","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-02 23:02:14","H",87,FALSE,"sockeye"
"LMJ","3D9.1C2D6AEB95","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-04 14:47:11","H",87,TRUE,"sockeye"
"GOJ","3D9.1C2D6AEB95","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-02 23:02:11","H",87,FALSE,"sockeye"
"GOJ","3D9.1C2D6AEBC9","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-28 23:36:51","H",96,FALSE,"sockeye"
"GOJ","3D9.1C2D6AEBC9","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-28 23:36:54","H",96,FALSE,"sockeye"
"ICH","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-06-28 22:05:06","H",155,FALSE,"sockeye"
"RLCTRP","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Recapture","2014-08-08 08:12:00","H",155,FALSE,"sockeye"
"LMA","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-06-30 01:48:11","H",155,FALSE,"sockeye"
"BO4","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-06-22 12:09:41","H",155,FALSE,"sockeye"
"BO4","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-06-22 12:09:42","H",155,FALSE,"sockeye"
"GOA","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-07-01 13:03:07","H",155,FALSE,"sockeye"
"MC1","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-06-27 11:42:34","H",155,FALSE,"sockeye"
"GRJ","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 21:34:15","H",155,TRUE,"sockeye"
"GRA","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-07-03 06:28:31","H",155,FALSE,"sockeye"
"TD1","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-06-23 20:29:33","H",155,FALSE,"sockeye"
"LMA","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-06-30 01:46:16","H",155,FALSE,"sockeye"
"ICH","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-06-28 22:05:34","H",155,FALSE,"sockeye"
"MC1","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-06-27 11:42:30","H",155,FALSE,"sockeye"
"TD1","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-06-23 20:29:32","H",155,FALSE,"sockeye"
"BO2","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-06-22 09:22:14","H",155,FALSE,"sockeye"
"GRA","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-07-03 06:28:30","H",155,FALSE,"sockeye"
"BO2","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-06-22 09:22:06","H",155,FALSE,"sockeye"
"GOA","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-07-01 13:03:09","H",155,FALSE,"sockeye"
"USE","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2014-07-22 06:39:06","H",155,FALSE,"sockeye"
"GRJ","3D9.1C2D6AEBD1","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 21:34:18","H",155,TRUE,"sockeye"
"GRJ","3D9.1C2D6AEBD9","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-17 21:29:57","H",152,FALSE,"sockeye"
"GRJ","3D9.1C2D6AEBD9","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-17 21:29:59","H",152,FALSE,"sockeye"
"MCJ","3D9.1C2D6AEBDD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 13:36:55","H",104,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6AEBDD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 09:13:09","H",104,FALSE,"sockeye"
"GOJ","3D9.1C2D6AEBDD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 20:42:10","H",104,FALSE,"sockeye"
"GOJ","3D9.1C2D6AEBDD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 20:42:12","H",104,FALSE,"sockeye"
"LMJ","3D9.1C2D6AEBDD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 00:57:18","H",104,FALSE,"sockeye"
"MCJ","3D9.1C2D6AEBDD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 13:36:53","H",104,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6AEBDD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-21 09:13:07","H",104,FALSE,"sockeye"
"LMJ","3D9.1C2D6AEBDD","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-19 23:47:08","H",104,FALSE,"sockeye"
"GRJ","3D9.1C2D6AEBFF","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 18:16:59","H",97,FALSE,"sockeye"
"GRJ","3D9.1C2D6AEBFF","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 18:17:01","H",97,FALSE,"sockeye"
"GOJ","3D9.1C2D6AEC5C","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 00:57:52","H",91,FALSE,"sockeye"
"GOJ","3D9.1C2D6AEC5C","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 00:57:56","H",91,TRUE,"sockeye"
"ICHFFB","3D9.1C2D6AEC62","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 08:23:10","H",119,FALSE,"sockeye"
"ICHFFB","3D9.1C2D6AEC62","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 08:23:12","H",119,FALSE,"sockeye"
"FOUNDI","3D9.1C2D6AEC62","Summer","RLCTRP","Upper Salmon","2012-05-10","Recovery","2012-09-22 12:00:00","H",119,FALSE,"sockeye"
"GOJ","3D9.1C2D6AEC74","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 02:03:16","H",93,TRUE,"sockeye"
"GOJ","3D9.1C2D6AEC74","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 02:03:13","H",93,FALSE,"sockeye"
"GOJ","3D9.1C2D6AECA2","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 20:20:29","H",117,TRUE,"sockeye"
"GOJ","3D9.1C2D6AECA2","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 20:20:26","H",117,FALSE,"sockeye"
"GRJ","3D9.1C2D6AECE7","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 17:59:35","H",146,TRUE,"sockeye"
"GRJ","3D9.1C2D6AECE7","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 17:59:01","H",146,TRUE,"sockeye"
"GRJ","3D9.1C2D6AED4D","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-27 22:57:05","H",105,TRUE,"sockeye"
"GRJ","3D9.1C2D6AED4D","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-27 22:56:50","H",105,TRUE,"sockeye"
"GOJ","3D9.1C2D6AEDBF","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 15:08:31","H",97,TRUE,"sockeye"
"GOJ","3D9.1C2D6AEDBF","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 15:08:30","H",97,TRUE,"sockeye"
"JDJ","3D9.1C2D6AEE11","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-24 01:48:01","H",145,FALSE,"sockeye"
"JDJ","3D9.1C2D6AEE11","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-24 01:48:00","H",145,FALSE,"sockeye"
"LMJ","3D9.1C2D6AEE2D","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 21:03:14","H",99,TRUE,"sockeye"
"LMJ","3D9.1C2D6AEE2D","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 21:03:15","H",99,TRUE,"sockeye"
"JDJ","3D9.1C2D6AEE63","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-29 14:42:34","H",101,FALSE,"sockeye"
"LMJ","3D9.1C2D6AEE63","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 00:55:46","H",101,FALSE,"sockeye"
"LMJ","3D9.1C2D6AEE63","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 00:55:18","H",101,FALSE,"sockeye"
"JDJ","3D9.1C2D6AEE63","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-29 14:42:35","H",101,FALSE,"sockeye"
"GRJ","3D9.1C2D6AEE94","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 22:19:55","H",147,TRUE,"sockeye"
"GRJ","3D9.1C2D6AEE94","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 22:19:54","H",147,TRUE,"sockeye"
"GOJ","3D9.1C2D6AEECB","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 14:36:27","H",112,TRUE,"sockeye"
"GOJ","3D9.1C2D6AEECB","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 01:17:07","H",112,FALSE,"sockeye"
"GOJ","3D9.1C2D6AEECB","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 14:36:22","H",112,FALSE,"sockeye"
"GOJ","3D9.1C2D6AEED4","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-06 02:14:27","H",68,FALSE,"sockeye"
"GOJ","3D9.1C2D6AEED4","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-06 02:14:28","H",68,FALSE,"sockeye"
"GRJ","3D9.1C2D6AEEF0","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 06:48:25","H",97,TRUE,"sockeye"
"GRJ","3D9.1C2D6AEEF0","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 06:48:26","H",97,TRUE,"sockeye"
"GRJ","3D9.1C2D6AEF05","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 22:56:26","H",106,FALSE,"sockeye"
"GRJ","3D9.1C2D6AEF05","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-20 22:56:28","H",106,FALSE,"sockeye"
"GRJ","3D9.1C2D6AEF07","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-29 01:50:32","H",86,TRUE,"sockeye"
"GRJ","3D9.1C2D6AEF07","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-29 01:50:26","H",86,TRUE,"sockeye"
"LMJ","3D9.1C2D6AEFD0","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 06:38:36","H",94,FALSE,"sockeye"
"LMJ","3D9.1C2D6AEFD0","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 06:38:53","H",94,TRUE,"sockeye"
"GOJ","3D9.1C2D6AEFFE","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 02:55:14","H",107,FALSE,"sockeye"
"GOJ","3D9.1C2D6AEFFE","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-26 02:55:15","H",107,FALSE,"sockeye"
"GRJ","3D9.1C2D6AF025","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 07:55:11","H",105,TRUE,"sockeye"
"GRJ","3D9.1C2D6AF025","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 07:55:00","H",105,TRUE,"sockeye"
"GRJ","3D9.1C2D6AF031","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 14:55:53","H",151,TRUE,"sockeye"
"GRJ","3D9.1C2D6AF031","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-18 14:56:08","H",151,TRUE,"sockeye"
"GRJ","3D9.1C2D6AF035","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 03:47:51","H",152,TRUE,"sockeye"
"GRJ","3D9.1C2D6AF035","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-22 03:47:52","H",152,TRUE,"sockeye"
"MCJ","3D9.1C2D6AF04D","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-05 08:55:24","H",112,FALSE,"sockeye"
"MCJ","3D9.1C2D6AF04D","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-05 08:55:23","H",112,FALSE,"sockeye"
"GRJ","3D9.1C2D6AF07B","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-23 02:57:16","H",89,FALSE,"sockeye"
"GRJ","3D9.1C2D6AF0F9","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-01 13:04:08","H",88,TRUE,"sockeye"
"GRJ","3D9.1C2D6AF0F9","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-01 13:04:09","H",88,TRUE,"sockeye"
"LMJ","3D9.1C2D6AF1F7","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-17 20:54:59","H",84,TRUE,"sockeye"
"LMJ","3D9.1C2D6AF1F7","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-17 20:54:58","H",84,TRUE,"sockeye"
"GRJ","3D9.1C2D6AF266","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-17 09:51:07","H",148,TRUE,"sockeye"
"GRJ","3D9.1C2D6AF266","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-17 09:51:06","H",148,TRUE,"sockeye"
"BCC","3D9.1C2D6AF2CC","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-25 13:27:09","H",144,FALSE,"sockeye"
"BCC","3D9.1C2D6AF2CC","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-25 13:27:10","H",144,FALSE,"sockeye"
"TWX","3D9.1C2D6AF340","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-13 06:58:00","H",94,FALSE,"sockeye"
"TWX","3D9.1C2D6AF340","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-06-13 06:59:58","H",94,FALSE,"sockeye"
"GOJ","3D9.1C2D6AF346","Summer","RLCTRP","Upper Salmon","2012-05-10","Observation","2012-05-19 14:30:27","H",165,TRUE,"sockeye"
