"obs_site","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"BCC","3DD.00777ABF3E","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 16:17:46","H",NA,FALSE,"sockeye"
"BCC","3DD.00777ABF3E","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 16:17:47","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777ABF9A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 23:21:17","H",NA,TRUE,"sockeye"
"ESANIS","3DD.00777ABF9A","Summer","RLCTRP","Upper Salmon","2015-05-04","Recovery","2016-10-19 13:00:00","H",NA,FALSE,"sockeye"
"ESANIS","3DD.00777ABF9A","Summer","RLCTRP","Upper Salmon","2015-05-04","Recovery","2016-10-16 11:00:00","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777ABF9A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 23:21:11","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777AC036","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 21:53:06","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777AC036","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 21:53:07","H",NA,TRUE,"sockeye"
"LMJ","3DD.00777AC05F","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 11:16:01","H",NA,TRUE,"sockeye"
"LMJ","3DD.00777AC05F","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 11:16:00","H",NA,TRUE,"sockeye"
"ESANIS","3DD.00777AC05F","Summer","RLCTRP","Upper Salmon","2015-05-04","Recovery","2015-10-02 00:00:00","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777AC090","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 21:44:43","H",NA,TRUE,"sockeye"
"GOJ","3DD.00777AC090","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 21:44:39","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AC123","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 15:23:16","H",NA,FALSE,"sockeye"
"BCC","3DD.00777AC123","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 06:27:37","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AC123","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 15:23:19","H",NA,FALSE,"sockeye"
"BCC","3DD.00777AC123","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 06:27:38","H",NA,FALSE,"sockeye"
"BCC","3DD.00777AC1C8","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 04:55:47","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777AC204","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 00:08:18","H",NA,TRUE,"sockeye"
"GOJ","3DD.00777AC204","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 00:08:17","H",NA,TRUE,"sockeye"
"MCJ","3DD.00777AC21E","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 12:51:26","H",NA,FALSE,"sockeye"
"JDJ","3DD.00777AC21E","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-28 12:25:26","H",NA,FALSE,"sockeye"
"JDJ","3DD.00777AC21E","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-28 12:25:25","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AC21E","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 12:51:22","H",NA,FALSE,"sockeye"
"BCC","3DD.00777AC222","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 11:29:41","H",NA,FALSE,"sockeye"
"ESANIS","3DD.00777AC222","Summer","RLCTRP","Upper Salmon","2015-05-04","Recovery","2015-10-02 00:00:00","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777AC22D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 22:49:58","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777AC22D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 22:49:53","H",NA,TRUE,"sockeye"
"BCC","3DD.00777AC241","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 12:41:19","H",NA,FALSE,"sockeye"
"BCC","3DD.00777AC241","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 12:41:18","H",NA,FALSE,"sockeye"
"TWX","3DD.00777AC7F9","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-26 09:15:36","H",NA,FALSE,"sockeye"
"TWX","3DD.00777AC7F9","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-26 09:15:33","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777AC80A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 01:15:53","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777AC80A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 01:15:52","H",NA,TRUE,"sockeye"
"B2J","3DD.00777ACB05","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 21:17:25","H",NA,FALSE,"sockeye"
"B2J","3DD.00777ACB05","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 21:17:26","H",NA,FALSE,"sockeye"
"BCC","3DD.00777ACCCD","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 04:34:01","H",NA,FALSE,"sockeye"
"BCC","3DD.00777ACD8A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 09:09:39","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777ACDCD","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 01:17:19","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777ACDCD","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 01:17:05","H",NA,TRUE,"sockeye"
"TWX","3DD.00777ACDDB","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-25 22:56:44","H",NA,FALSE,"sockeye"
"JDJ","3DD.00777ACEA2","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 21:56:31","H",NA,FALSE,"sockeye"
"JDJ","3DD.00777ACEA2","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 21:56:32","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777ACF46","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 02:19:14","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777ACF46","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 02:19:13","H",NA,TRUE,"sockeye"
"LMJ","3DD.00777ACF73","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 02:54:47","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777ACF73","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 05:39:03","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777ACF73","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 05:39:04","H",NA,FALSE,"sockeye"
"LMJ","3DD.00777ACF73","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 02:32:16","H",NA,FALSE,"sockeye"
"BCC","3DD.00777ACFFB","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 06:39:38","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777AD029","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 21:23:09","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777AD029","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 21:23:13","H",NA,TRUE,"sockeye"
"MCJ","3DD.00777AD12D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 06:57:10","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AD12D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 06:57:14","H",NA,FALSE,"sockeye"
"LMJ","3DD.00777AD777","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 10:33:45","H",NA,FALSE,"sockeye"
"LMJ","3DD.00777AD777","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 09:46:34","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AD777","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 19:32:16","H",NA,FALSE,"sockeye"
"JDJ","3DD.00777AD777","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-28 09:40:53","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AD777","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 19:32:19","H",NA,FALSE,"sockeye"
"JDJ","3DD.00777AD777","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-28 09:40:54","H",NA,FALSE,"sockeye"
"BCC","3DD.00777AD850","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 16:32:43","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777AD857","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-25 01:48:00","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777AD857","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-25 01:47:59","H",NA,TRUE,"sockeye"
"GOJ","3DD.00777AD8B2","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 06:22:17","H",NA,TRUE,"sockeye"
"GOJ","3DD.00777AD8B2","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 06:22:16","H",NA,TRUE,"sockeye"
"GOJ","3DD.00777AD90D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 23:17:35","H",NA,TRUE,"sockeye"
"GOJ","3DD.00777AD90D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 23:17:32","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AD93A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 15:21:31","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AD93A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 15:21:28","H",NA,FALSE,"sockeye"
"BCC","3DD.00777AD9B1","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 07:11:24","H",NA,FALSE,"sockeye"
"JDJ","3DD.00777ADB28","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 18:35:36","H",NA,FALSE,"sockeye"
"JDJ","3DD.00777ADB28","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 18:35:37","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777ADBA0","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-18 06:16:32","H",NA,TRUE,"sockeye"
"GOJ","3DD.00777ADBA0","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 22:05:13","H",NA,FALSE,"sockeye"
"BCC","3DD.00777ADBAC","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 12:02:05","H",NA,FALSE,"sockeye"
"BCC","3DD.00777ADBBC","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-24 18:51:12","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777ADBBC","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 04:51:13","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777ADBBC","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 04:51:10","H",NA,FALSE,"sockeye"
"BCC","3DD.00777ADBBC","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-24 18:51:11","H",NA,FALSE,"sockeye"
"JDJ","3DD.00777ADC37","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-24 04:37:44","H",NA,FALSE,"sockeye"
"JDJ","3DD.00777ADC37","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-24 04:37:43","H",NA,FALSE,"sockeye"
"LMJ","3DD.00777ADD4B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-18 11:23:24","H",NA,FALSE,"sockeye"
"LMJ","3DD.00777ADD4B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-18 11:42:10","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777ADD9D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 21:12:02","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777ADD9D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 21:12:05","H",NA,FALSE,"sockeye"
"BCC","3DD.00777AE3F1","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 17:46:37","H",NA,FALSE,"sockeye"
"BCC","3DD.00777AE552","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 18:22:38","H",NA,FALSE,"sockeye"
"LMJ","3DD.00777AE5EA","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 21:43:18","H",NA,TRUE,"sockeye"
"LMJ","3DD.00777AE5EA","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 21:43:17","H",NA,TRUE,"sockeye"
"B2J","3DD.00777AE63A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-26 15:18:46","H",NA,FALSE,"sockeye"
"B2J","3DD.00777AE63A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-26 15:18:53","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777AE695","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 10:20:20","H",NA,TRUE,"sockeye"
"GOJ","3DD.00777AE695","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 10:20:12","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AE8B6","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 16:19:51","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AE8B6","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 16:19:48","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AE9E7","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-20 15:00:15","H",NA,FALSE,"sockeye"
"B2J","3DD.00777AE9E7","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 23:43:57","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AE9E7","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-20 15:00:13","H",NA,FALSE,"sockeye"
"B2J","3DD.00777AE9E7","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 23:43:56","H",NA,FALSE,"sockeye"
"BCC","3DD.00777AEE4D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 00:37:56","H",NA,FALSE,"sockeye"
"JDJ","3DD.00777AF0D6","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 17:17:44","H",NA,FALSE,"sockeye"
"JDJ","3DD.00777AF0D6","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 17:17:45","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777AF163","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 22:27:40","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777AF163","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 22:27:47","H",NA,TRUE,"sockeye"
"JDJ","3DD.00777AF17B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 17:49:15","H",NA,FALSE,"sockeye"
"JDJ","3DD.00777AF17B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 17:49:14","H",NA,FALSE,"sockeye"
"BCC","3DD.00777AF180","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 13:41:05","H",NA,FALSE,"sockeye"
"BCC","3DD.00777AF180","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 13:41:06","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777AF2AE","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 20:27:59","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777AF2AE","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 20:27:53","H",NA,TRUE,"sockeye"
"MCJ","3DD.00777AF331","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 13:36:44","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AF331","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 13:36:48","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777AF342","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 01:04:54","H",NA,TRUE,"sockeye"
"GOJ","3DD.00777AF342","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 01:04:51","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777AF673","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 16:20:16","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777AF673","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 16:20:14","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777AF673","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 20:29:54","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777AF7AE","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 04:33:11","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777AF7AE","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 04:33:20","H",NA,TRUE,"sockeye"
"BCC","3DD.00777AF992","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 07:29:21","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AFB8B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 20:18:24","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777AFB8B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 22:47:57","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777AFB8B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 22:47:59","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AFB8B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 20:18:20","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777AFC16","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 23:16:48","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777AFC16","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 23:16:49","H",NA,TRUE,"sockeye"
"MCJ","3DD.00777AFD34","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-18 09:36:27","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777AFD34","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-18 09:36:29","H",NA,FALSE,"sockeye"
"BCC","3DD.00777AFF8B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 10:12:05","H",NA,FALSE,"sockeye"
"BCC","3DD.00777AFF8B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 10:12:04","H",NA,FALSE,"sockeye"
"B2J","3DD.00777B05F0","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 13:58:42","H",NA,FALSE,"sockeye"
"B2J","3DD.00777B05F0","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 13:58:41","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777B0664","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 21:09:09","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777B0664","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 21:09:12","H",NA,FALSE,"sockeye"
"LMJ","3DD.00777B0B87","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 23:52:23","H",NA,FALSE,"sockeye"
"LMJ","3DD.00777B0B87","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 23:53:34","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777B0CA8","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 00:12:55","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777B0CA8","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 00:13:08","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777B0CAD","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 23:13:59","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777B0CAD","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 23:13:58","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777B0D6A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 22:55:49","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777B0D6A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 22:55:47","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777B0E2D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 23:20:24","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777B0E2D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 23:20:25","H",NA,TRUE,"sockeye"
"BCC","3DD.00777B0F64","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 14:26:00","H",NA,FALSE,"sockeye"
"BCC","3DD.00777B0F64","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 14:26:01","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777B1070","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 09:24:16","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777B1070","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 09:23:59","H",NA,TRUE,"sockeye"
"BCC","3DD.00777B1326","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 20:11:48","H",NA,FALSE,"sockeye"
"BCC","3DD.00777B1326","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 20:11:49","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777B15ED","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 12:09:24","H",NA,TRUE,"sockeye"
"GOJ","3DD.00777B15ED","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 12:09:23","H",NA,TRUE,"sockeye"
"BCC","3DD.00777B184B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 12:52:44","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777B1BCC","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 01:47:33","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777B1BCC","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 01:47:34","H",NA,TRUE,"sockeye"
"B2J","3DD.00777B21D8","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-24 20:13:14","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777B21D8","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 01:39:57","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777B21D8","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 01:39:55","H",NA,FALSE,"sockeye"
"B2J","3DD.00777B21D8","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-24 20:13:19","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777B227E","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 22:58:15","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777B227E","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 22:58:14","H",NA,TRUE,"sockeye"
"MCJ","3DD.00777B2319","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 12:54:36","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777B2319","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 12:54:33","H",NA,FALSE,"sockeye"
"GRJ","3DD.00777B233F","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 00:30:33","H",NA,TRUE,"sockeye"
"GRJ","3DD.00777B233F","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 00:30:49","H",NA,TRUE,"sockeye"
"GOJ","3DD.00777B2345","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 14:52:29","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777B2345","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 00:38:37","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777B2345","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 14:52:32","H",NA,TRUE,"sockeye"
"LMJ","3DD.00777B2802","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 20:16:19","H",NA,TRUE,"sockeye"
"LMJ","3DD.00777B2802","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 20:16:20","H",NA,TRUE,"sockeye"
"TWX","3DD.00777B2E04","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-24 21:39:33","H",NA,FALSE,"sockeye"
"BCC","3DD.00777B2E04","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 06:30:32","H",NA,FALSE,"sockeye"
"BCC","3DD.00777B2E04","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 06:30:31","H",NA,FALSE,"sockeye"
"ESANIS","3DD.00777B2E70","Summer","RLCTRP","Upper Salmon","2015-05-04","Recovery","2015-10-21 00:00:00","H",NA,FALSE,"sockeye"
"ESANIS","3DD.00777B2E70","Summer","RLCTRP","Upper Salmon","2015-05-04","Recovery","2016-10-21 11:00:00","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777B2E70","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 11:27:06","H",NA,FALSE,"sockeye"
"ESANIS","3DD.00777B2E70","Summer","RLCTRP","Upper Salmon","2015-05-04","Recovery","2016-10-19 13:00:00","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777B2E70","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 11:27:04","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777B2E99","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 06:18:44","H",NA,FALSE,"sockeye"
"GOJ","3DD.00777B2E99","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 06:18:45","H",NA,FALSE,"sockeye"
"MCJ","3DD.00777B308F","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 17:40:59","H",NA,FALSE,"sockeye"
